t,x,y,yaw,v
525.939000,15.311,1.827,0.66789,0.006
525.940000,15.311,1.827,0.66796,0.005
525.941000,15.311,1.827,0.66821,0.005
525.942000,15.311,1.827,0.66810,0.005
525.943000,15.311,1.827,0.66816,0.006
525.944000,15.311,1.827,0.66816,0.005
525.945000,15.311,1.827,0.66812,0.007
525.946000,15.311,1.827,0.66815,0.006
525.947000,15.311,1.827,0.66805,0.006
525.948000,15.311,1.827,0.66803,0.005
525.949000,15.311,1.827,0.66799,0.005
525.950000,15.311,1.827,0.66791,0.005
525.951000,15.311,1.827,0.66789,0.006
525.952000,15.311,1.827,0.66791,0.007
525.953000,15.311,1.827,0.66789,0.006
525.954000,15.311,1.827,0.66781,0.006
525.955000,15.311,1.827,0.66780,0.006
525.956000,15.311,1.827,0.66775,0.006
525.957000,15.311,1.827,0.66779,0.005
525.958000,15.311,1.827,0.66792,0.006
525.959000,15.311,1.827,0.66791,0.006
525.960000,15.311,1.827,0.66772,0.006
525.961000,15.311,1.827,0.66763,0.005
525.962000,15.311,1.827,0.66750,0.006
525.963000,15.311,1.827,0.66738,0.005
525.964000,15.311,1.827,0.66736,0.006
525.965000,15.311,1.827,0.66734,0.006
525.966000,15.311,1.827,0.66737,0.006
525.967000,15.311,1.827,0.66721,0.005
525.968000,15.311,1.827,0.66731,0.006
525.969000,15.311,1.827,0.66729,0.005
525.970000,15.311,1.827,0.66722,0.006
525.971000,15.311,1.827,0.66718,0.005
525.972000,15.311,1.827,0.66722,0.006
525.973000,15.311,1.827,0.66711,0.006
525.974000,15.311,1.827,0.66716,0.006
525.975000,15.311,1.827,0.66709,0.005
525.976000,15.311,1.827,0.66715,0.006
525.977000,15.311,1.827,0.66716,0.006
525.978000,15.311,1.827,0.66721,0.006
525.980000,15.311,1.827,0.66743,0.008
525.981000,15.311,1.827,0.66735,0.006
525.982000,15.311,1.828,0.66718,0.006
525.983000,15.311,1.828,0.66720,0.007
525.984000,15.311,1.828,0.66714,0.005
525.985000,15.311,1.828,0.66729,0.006
525.986000,15.311,1.828,0.66735,0.007
525.987000,15.311,1.828,0.66736,0.006
525.988000,15.311,1.828,0.66732,0.006
525.989000,15.311,1.828,0.66731,0.006
525.990000,15.311,1.828,0.66735,0.005
525.991000,15.311,1.828,0.66733,0.006
525.992000,15.311,1.828,0.66736,0.006
525.993000,15.311,1.828,0.66746,0.006
525.994000,15.311,1.828,0.66759,0.006
525.995000,15.311,1.828,0.66759,0.007
525.996000,15.311,1.828,0.66749,0.006
525.997000,15.311,1.828,0.66753,0.006
525.998000,15.311,1.828,0.66762,0.006
525.999000,15.311,1.828,0.66768,0.005
526.000000,15.311,1.828,0.66783,0.005
526.001000,15.311,1.828,0.66789,0.006
526.002000,15.311,1.828,0.66787,0.006
526.003000,15.311,1.828,0.66794,0.006
526.004000,15.311,1.828,0.66808,0.005
526.005000,15.311,1.828,0.66805,0.005
526.006000,15.311,1.828,0.66809,0.006
526.007000,15.311,1.828,0.66819,0.005
526.008000,15.311,1.828,0.66820,0.006
526.009000,15.311,1.828,0.66825,0.006
526.010000,15.311,1.828,0.66829,0.005
526.011000,15.311,1.828,0.66832,0.006
526.012000,15.311,1.828,0.66843,0.006
526.013000,15.311,1.828,0.66841,0.005
526.014000,15.311,1.828,0.66849,0.006
526.015000,15.311,1.828,0.66854,0.006
526.016000,15.311,1.828,0.66857,0.007
526.017000,15.311,1.828,0.66858,0.006
526.018000,15.311,1.828,0.66849,0.006
526.019000,15.311,1.828,0.66846,0.007
526.020000,15.311,1.828,0.66837,0.005
526.021000,15.311,1.828,0.66839,0.006
526.022000,15.311,1.828,0.66845,0.006
526.023000,15.311,1.828,0.66843,0.005
526.024000,15.311,1.828,0.66858,0.006
526.025000,15.311,1.828,0.66872,0.005
526.026000,15.311,1.828,0.66875,0.006
526.027000,15.311,1.828,0.66868,0.006
526.028000,15.311,1.828,0.66872,0.005
526.029000,15.311,1.828,0.66876,0.005
526.030000,15.311,1.828,0.66874,0.005
526.031000,15.311,1.828,0.66886,0.006
526.032000,15.311,1.828,0.66881,0.006
526.033000,15.311,1.828,0.66883,0.005
526.035000,15.311,1.828,0.66917,0.008
526.036000,15.311,1.828,0.66917,0.005
526.037000,15.311,1.828,0.66931,0.005
526.038000,15.311,1.828,0.66941,0.005
526.039000,15.311,1.828,0.66940,0.005
526.040000,15.311,1.828,0.66944,0.006
526.041000,15.311,1.828,0.66946,0.005
526.042000,15.311,1.828,0.66950,0.005
526.043000,15.311,1.828,0.66941,0.005
526.044000,15.311,1.828,0.66944,0.006
526.045000,15.311,1.828,0.66953,0.005
526.046000,15.311,1.828,0.66954,0.005
526.047000,15.311,1.828,0.66944,0.006
526.048000,15.311,1.828,0.66944,0.005
526.049000,15.311,1.828,0.66942,0.006
526.050000,15.311,1.828,0.66928,0.006
526.051000,15.311,1.828,0.66936,0.006
526.052000,15.311,1.828,0.66927,0.007
526.053000,15.311,1.828,0.66921,0.005
526.054000,15.311,1.828,0.66924,0.006
526.055000,15.311,1.828,0.66936,0.006
526.056000,15.311,1.828,0.66936,0.006
526.057000,15.311,1.828,0.66942,0.005
526.058000,15.311,1.828,0.66935,0.006
526.059000,15.311,1.828,0.66929,0.006
526.060000,15.311,1.828,0.66927,0.006
526.061000,15.311,1.828,0.66936,0.006
526.062000,15.311,1.828,0.66933,0.005
526.063000,15.311,1.828,0.66937,0.006
526.064000,15.311,1.828,0.66931,0.006
526.065000,15.311,1.828,0.66936,0.005
526.066000,15.311,1.828,0.66928,0.006
526.067000,15.311,1.828,0.66929,0.006
526.068000,15.311,1.828,0.66926,0.007
526.069000,15.311,1.828,0.66926,0.006
526.070000,15.312,1.828,0.66921,0.005
526.071000,15.312,1.828,0.66924,0.005
526.072000,15.312,1.828,0.66930,0.006
526.073000,15.312,1.828,0.66923,0.006
526.074000,15.312,1.828,0.66908,0.005
526.075000,15.312,1.828,0.66898,0.006
526.076000,15.312,1.828,0.66906,0.006
526.077000,15.312,1.828,0.66893,0.005
526.078000,15.312,1.828,0.66900,0.005
526.079000,15.312,1.828,0.66886,0.005
526.080000,15.312,1.828,0.66885,0.006
526.081000,15.312,1.828,0.66880,0.006
526.082000,15.312,1.828,0.66889,0.006
526.083000,15.312,1.828,0.66880,0.006
526.084000,15.312,1.828,0.66890,0.006
526.085000,15.312,1.828,0.66897,0.006
526.086000,15.312,1.828,0.66897,0.005
526.087000,15.312,1.828,0.66905,0.006
526.088000,15.312,1.828,0.66908,0.005
526.089000,15.312,1.828,0.66910,0.006
526.090000,15.312,1.828,0.66914,0.006
526.091000,15.312,1.828,0.66909,0.006
526.092000,15.312,1.828,0.66902,0.006
526.093000,15.312,1.828,0.66910,0.006
526.094000,15.312,1.828,0.66915,0.005
526.095000,15.312,1.828,0.66919,0.006
526.096000,15.312,1.828,0.66926,0.005
526.097000,15.312,1.828,0.66925,0.006
526.098000,15.312,1.828,0.66942,0.006
526.099000,15.312,1.828,0.66936,0.007
526.100000,15.312,1.828,0.66947,0.007
526.101000,15.312,1.828,0.66937,0.006
526.102000,15.312,1.828,0.66932,0.006
526.103000,15.312,1.828,0.66933,0.006
526.104000,15.312,1.828,0.66934,0.006
526.105000,15.312,1.828,0.66939,0.006
526.106000,15.312,1.828,0.66952,0.006
526.107000,15.312,1.828,0.66962,0.006
526.108000,15.312,1.828,0.66959,0.006
526.109000,15.312,1.828,0.66952,0.007
526.110000,15.312,1.828,0.66948,0.006
526.111000,15.312,1.828,0.66946,0.006
526.112000,15.312,1.828,0.66953,0.005
526.113000,15.312,1.828,0.66954,0.005
526.114000,15.312,1.828,0.66946,0.005
526.115000,15.312,1.828,0.66942,0.006
526.116000,15.312,1.828,0.66940,0.006
526.117000,15.312,1.828,0.66935,0.005
526.118000,15.312,1.828,0.66929,0.006
526.119000,15.312,1.828,0.66942,0.005
526.120000,15.312,1.828,0.66939,0.005
526.121000,15.312,1.828,0.66929,0.005
526.122000,15.312,1.828,0.66937,0.006
526.123000,15.312,1.828,0.66942,0.005
526.124000,15.312,1.828,0.66937,0.006
526.125000,15.312,1.828,0.66938,0.006
526.126000,15.312,1.828,0.66936,0.005
526.127000,15.312,1.828,0.66939,0.005
526.128000,15.312,1.828,0.66927,0.005
526.129000,15.312,1.828,0.66943,0.006
526.130000,15.312,1.828,0.66934,0.005
526.131000,15.312,1.828,0.66934,0.006
526.132000,15.312,1.828,0.66929,0.005
526.133000,15.312,1.828,0.66932,0.005
526.134000,15.312,1.828,0.66923,0.005
526.135000,15.312,1.828,0.66928,0.005
526.136000,15.312,1.828,0.66920,0.006
526.137000,15.312,1.828,0.66931,0.005
526.138000,15.312,1.828,0.66925,0.005
526.139000,15.312,1.828,0.66931,0.005
526.140000,15.312,1.828,0.66932,0.006
526.141000,15.312,1.828,0.66929,0.005
526.142000,15.312,1.828,0.66932,0.005
526.143000,15.312,1.828,0.66933,0.006
526.144000,15.312,1.828,0.66929,0.007
526.145000,15.312,1.828,0.66941,0.005
526.146000,15.312,1.828,0.66934,0.006
526.147000,15.312,1.828,0.66944,0.005
526.148000,15.312,1.828,0.66936,0.005
526.149000,15.312,1.828,0.66926,0.005
526.150000,15.312,1.828,0.66941,0.007
526.151000,15.312,1.828,0.66940,0.005
526.152000,15.312,1.828,0.66952,0.005
526.153000,15.312,1.828,0.66946,0.007
526.154000,15.312,1.828,0.66954,0.005
526.155000,15.312,1.828,0.66951,0.006
526.156000,15.312,1.828,0.66969,0.006
526.157000,15.312,1.828,0.66962,0.005
526.158000,15.312,1.828,0.66980,0.006
526.159000,15.312,1.828,0.66977,0.005
526.160000,15.312,1.828,0.66967,0.006
526.161000,15.312,1.828,0.66965,0.006
526.162000,15.312,1.828,0.66966,0.006
526.163000,15.312,1.828,0.66961,0.005
526.164000,15.312,1.828,0.66983,0.005
526.165000,15.312,1.828,0.66977,0.006
526.166000,15.312,1.828,0.66976,0.005
526.167000,15.312,1.828,0.66985,0.005
526.168000,15.312,1.828,0.66987,0.005
526.169000,15.312,1.828,0.66990,0.005
526.170000,15.312,1.828,0.66991,0.005
526.171000,15.312,1.828,0.66990,0.005
526.172000,15.312,1.828,0.66995,0.005
526.173000,15.312,1.828,0.66990,0.006
526.174000,15.312,1.828,0.67001,0.006
526.175000,15.312,1.828,0.66991,0.005
526.176000,15.312,1.828,0.66997,0.006
526.177000,15.312,1.828,0.66999,0.006
526.178000,15.312,1.828,0.67007,0.006
526.179000,15.312,1.828,0.67013,0.005
526.180000,15.312,1.828,0.67025,0.006
526.181000,15.312,1.828,0.67023,0.005
526.182000,15.312,1.828,0.67024,0.005
526.183000,15.312,1.828,0.67007,0.005
526.184000,15.312,1.828,0.67002,0.006
526.185000,15.312,1.828,0.66992,0.006
526.186000,15.312,1.828,0.66984,0.005
526.187000,15.312,1.828,0.66986,0.006
526.188000,15.312,1.828,0.67001,0.006
526.189000,15.312,1.828,0.67007,0.006
526.190000,15.312,1.828,0.67006,0.005
526.191000,15.312,1.828,0.66997,0.006
526.192000,15.312,1.828,0.67000,0.007
526.193000,15.312,1.828,0.67002,0.006
526.194000,15.312,1.828,0.66994,0.006
526.195000,15.312,1.828,0.66992,0.006
526.196000,15.312,1.828,0.66994,0.006
526.197000,15.312,1.828,0.66986,0.006
526.198000,15.312,1.828,0.66971,0.006
526.199000,15.312,1.828,0.66956,0.005
526.200000,15.312,1.828,0.66954,0.005
526.201000,15.312,1.828,0.66954,0.005
526.202000,15.312,1.828,0.66968,0.005
526.203000,15.312,1.828,0.66968,0.006
526.204000,15.312,1.828,0.66977,0.005
526.205000,15.312,1.828,0.66983,0.005
526.206000,15.312,1.828,0.66997,0.006
526.207000,15.312,1.828,0.66997,0.005
526.208000,15.312,1.828,0.66990,0.006
526.209000,15.312,1.828,0.66994,0.006
526.210000,15.312,1.828,0.66996,0.006
526.211000,15.312,1.829,0.66988,0.006
526.212000,15.312,1.829,0.67001,0.006
526.213000,15.312,1.829,0.67007,0.006
526.214000,15.312,1.829,0.67016,0.007
526.215000,15.312,1.829,0.67002,0.004
526.216000,15.312,1.829,0.66998,0.005
526.217000,15.312,1.829,0.66998,0.005
526.218000,15.312,1.829,0.66999,0.005
526.219000,15.312,1.829,0.66986,0.006
526.220000,15.312,1.829,0.66993,0.006
526.221000,15.312,1.829,0.66989,0.006
526.222000,15.312,1.829,0.66993,0.006
526.223000,15.312,1.829,0.67002,0.005
526.224000,15.312,1.829,0.67008,0.005
526.225000,15.312,1.829,0.66984,0.006
526.226000,15.312,1.829,0.66975,0.005
526.227000,15.312,1.829,0.66975,0.005
526.228000,15.312,1.829,0.66979,0.006
526.229000,15.312,1.829,0.66985,0.006
526.230000,15.312,1.829,0.66987,0.006
526.231000,15.312,1.829,0.66979,0.006
526.232000,15.312,1.829,0.66992,0.006
526.233000,15.312,1.829,0.66995,0.005
526.234000,15.312,1.829,0.66986,0.005
526.235000,15.312,1.829,0.66987,0.006
526.236000,15.312,1.829,0.66982,0.005
526.237000,15.312,1.829,0.66985,0.006
526.238000,15.312,1.829,0.66994,0.006
526.239000,15.312,1.829,0.66986,0.004
526.240000,15.312,1.829,0.66985,0.006
526.241000,15.312,1.829,0.66991,0.006
526.242000,15.312,1.829,0.66988,0.006
526.243000,15.312,1.829,0.67005,0.006
526.244000,15.312,1.829,0.67016,0.006
526.245000,15.312,1.829,0.67020,0.006
526.246000,15.312,1.829,0.67018,0.006
526.247000,15.312,1.829,0.67011,0.006
526.248000,15.312,1.829,0.66995,0.006
526.249000,15.312,1.829,0.66994,0.005
526.250000,15.312,1.829,0.66993,0.006
526.251000,15.312,1.829,0.67013,0.005
526.252000,15.312,1.829,0.67014,0.005
526.253000,15.312,1.829,0.67008,0.006
526.254000,15.312,1.829,0.66990,0.005
526.255000,15.312,1.829,0.66991,0.006
526.256000,15.312,1.829,0.66997,0.007
526.257000,15.312,1.829,0.67002,0.006
526.258000,15.312,1.829,0.66985,0.006
526.259000,15.312,1.829,0.66987,0.006
526.260000,15.312,1.829,0.66985,0.005
526.261000,15.312,1.829,0.66984,0.006
526.262000,15.312,1.829,0.66984,0.005
526.263000,15.312,1.829,0.66996,0.006
526.264000,15.312,1.829,0.67000,0.006
526.265000,15.312,1.829,0.67004,0.006
526.266000,15.312,1.829,0.66998,0.005
526.267000,15.312,1.829,0.66994,0.005
526.268000,15.312,1.829,0.66999,0.006
526.269000,15.312,1.829,0.66980,0.006
526.270000,15.312,1.829,0.66990,0.006
526.271000,15.312,1.829,0.66982,0.006
526.272000,15.312,1.829,0.66984,0.006
526.273000,15.312,1.829,0.66978,0.007
526.274000,15.312,1.829,0.66989,0.006
526.275000,15.312,1.829,0.66986,0.005
526.276000,15.312,1.829,0.66993,0.006
526.277000,15.312,1.829,0.66993,0.006
526.278000,15.312,1.829,0.66998,0.006
526.279000,15.312,1.829,0.66994,0.006
526.280000,15.312,1.829,0.67003,0.005
526.281000,15.312,1.829,0.67002,0.006
526.282000,15.312,1.829,0.66990,0.005
526.283000,15.312,1.829,0.66992,0.006
526.284000,15.312,1.829,0.66979,0.006
526.285000,15.312,1.829,0.66975,0.005
526.286000,15.312,1.829,0.66976,0.005
526.287000,15.312,1.829,0.66983,0.006
526.288000,15.312,1.829,0.66983,0.005
526.289000,15.312,1.829,0.66981,0.006
526.290000,15.312,1.829,0.66983,0.007
526.291000,15.312,1.829,0.66978,0.006
526.292000,15.312,1.829,0.66972,0.006
526.293000,15.312,1.829,0.66974,0.006
526.294000,15.312,1.829,0.66970,0.006
526.295000,15.312,1.829,0.66978,0.006
526.296000,15.312,1.829,0.66977,0.006
526.297000,15.312,1.829,0.66968,0.005
526.298000,15.312,1.829,0.66977,0.006
526.299000,15.312,1.829,0.66981,0.005
526.300000,15.312,1.829,0.66989,0.006
526.301000,15.312,1.829,0.66996,0.006
526.302000,15.312,1.829,0.67000,0.006
526.303000,15.312,1.829,0.67010,0.005
526.304000,15.312,1.829,0.67010,0.006
526.305000,15.312,1.829,0.67017,0.006
526.306000,15.312,1.829,0.67008,0.006
526.307000,15.312,1.829,0.67004,0.005
526.308000,15.312,1.829,0.66996,0.006
526.309000,15.312,1.829,0.67000,0.005
526.310000,15.312,1.829,0.67002,0.006
526.311000,15.312,1.829,0.67005,0.006
526.312000,15.312,1.829,0.66995,0.005
526.313000,15.312,1.829,0.67002,0.005
526.314000,15.312,1.829,0.66999,0.006
526.315000,15.312,1.829,0.66994,0.006
526.316000,15.312,1.829,0.66988,0.006
526.317000,15.312,1.829,0.66978,0.005
526.318000,15.312,1.829,0.66991,0.005
526.319000,15.312,1.829,0.66991,0.005
526.320000,15.312,1.829,0.66979,0.006
526.321000,15.312,1.829,0.66986,0.007
526.322000,15.312,1.829,0.66993,0.006
526.323000,15.312,1.829,0.67004,0.005
526.324000,15.312,1.829,0.67008,0.005
526.325000,15.312,1.829,0.67016,0.005
526.326000,15.312,1.829,0.67010,0.005
526.327000,15.312,1.829,0.67004,0.006
526.328000,15.312,1.829,0.67020,0.005
526.329000,15.312,1.829,0.67021,0.006
526.330000,15.312,1.829,0.67017,0.006
526.331000,15.312,1.829,0.67012,0.005
526.332000,15.312,1.829,0.67009,0.005
526.333000,15.312,1.829,0.67001,0.006
526.334000,15.312,1.829,0.67008,0.005
526.335000,15.312,1.829,0.67011,0.006
526.336000,15.312,1.829,0.67017,0.006
526.337000,15.312,1.829,0.67023,0.006
526.338000,15.312,1.829,0.67028,0.005
526.339000,15.312,1.829,0.67024,0.006
526.340000,15.312,1.829,0.67027,0.007
526.341000,15.312,1.829,0.67012,0.006
526.342000,15.312,1.829,0.67016,0.005
526.343000,15.312,1.829,0.67016,0.006
526.344000,15.312,1.829,0.67017,0.005
526.345000,15.312,1.829,0.67001,0.006
526.346000,15.312,1.829,0.66991,0.005
526.347000,15.312,1.829,0.66998,0.006
526.348000,15.312,1.829,0.67002,0.006
526.349000,15.312,1.829,0.66996,0.006
526.350000,15.313,1.829,0.67002,0.006
526.351000,15.313,1.829,0.66999,0.006
526.352000,15.313,1.829,0.66998,0.006
526.353000,15.313,1.829,0.66991,0.005
526.354000,15.313,1.829,0.66997,0.006
526.355000,15.313,1.829,0.66998,0.005
526.356000,15.313,1.829,0.67000,0.005
526.357000,15.313,1.829,0.66994,0.006
526.358000,15.313,1.829,0.66997,0.006
526.359000,15.313,1.829,0.66990,0.005
526.360000,15.313,1.829,0.67002,0.006
526.361000,15.313,1.829,0.67000,0.005
526.362000,15.313,1.829,0.66999,0.005
526.363000,15.313,1.829,0.67005,0.007
526.364000,15.313,1.829,0.67010,0.005
526.365000,15.313,1.829,0.66998,0.007
526.366000,15.313,1.829,0.67004,0.006
526.367000,15.313,1.829,0.67001,0.006
526.368000,15.313,1.829,0.66997,0.006
526.369000,15.313,1.829,0.66994,0.007
526.370000,15.313,1.829,0.67010,0.006
526.371000,15.313,1.829,0.67011,0.006
526.372000,15.313,1.829,0.67003,0.006
526.373000,15.313,1.829,0.67003,0.006
526.374000,15.313,1.829,0.67013,0.006
526.375000,15.313,1.829,0.67009,0.005
526.376000,15.313,1.829,0.67006,0.006
526.377000,15.313,1.829,0.67007,0.005
526.378000,15.313,1.829,0.67011,0.006
526.379000,15.313,1.829,0.67021,0.005
526.380000,15.313,1.829,0.67012,0.005
526.381000,15.313,1.829,0.67012,0.006
526.382000,15.313,1.829,0.67014,0.006
526.383000,15.313,1.829,0.67018,0.006
526.384000,15.313,1.829,0.67030,0.005
526.385000,15.313,1.829,0.67033,0.006
526.386000,15.313,1.829,0.67032,0.006
526.387000,15.313,1.829,0.67036,0.006
526.388000,15.313,1.829,0.67032,0.006
526.389000,15.313,1.829,0.67039,0.005
526.390000,15.313,1.829,0.67041,0.005
526.391000,15.313,1.829,0.67041,0.005
526.392000,15.313,1.829,0.67041,0.006
526.393000,15.313,1.829,0.67043,0.006
526.394000,15.313,1.829,0.67050,0.006
526.395000,15.313,1.829,0.67036,0.005
526.396000,15.313,1.829,0.67033,0.005
526.397000,15.313,1.829,0.67039,0.006
526.398000,15.313,1.829,0.67040,0.005
526.399000,15.313,1.829,0.67047,0.006
526.400000,15.313,1.829,0.67046,0.006
526.401000,15.313,1.829,0.67046,0.006
526.402000,15.313,1.829,0.67036,0.006
526.403000,15.313,1.829,0.67045,0.006
526.404000,15.313,1.829,0.67047,0.006
526.405000,15.313,1.829,0.67042,0.005
526.406000,15.313,1.829,0.67034,0.006
526.407000,15.313,1.829,0.67030,0.005
526.408000,15.313,1.829,0.67033,0.006
526.409000,15.313,1.829,0.67020,0.007
526.410000,15.313,1.829,0.67023,0.005
526.411000,15.313,1.829,0.67005,0.005
526.412000,15.313,1.829,0.67008,0.006
526.413000,15.313,1.829,0.67013,0.006
526.414000,15.313,1.829,0.67022,0.007
526.415000,15.313,1.829,0.67020,0.006
526.416000,15.313,1.829,0.67024,0.006
526.417000,15.313,1.829,0.67028,0.006
526.418000,15.313,1.829,0.67032,0.006
526.419000,15.313,1.829,0.67027,0.006
526.420000,15.313,1.829,0.67017,0.005
526.421000,15.313,1.829,0.67016,0.006
526.422000,15.313,1.829,0.67022,0.006
526.423000,15.313,1.829,0.67030,0.006
526.424000,15.313,1.829,0.67024,0.005
526.425000,15.313,1.829,0.67019,0.005
526.426000,15.313,1.829,0.67025,0.006
526.427000,15.313,1.829,0.67025,0.005
526.429000,15.313,1.829,0.67053,0.008
526.430000,15.313,1.829,0.67043,0.005
526.432000,15.313,1.829,0.67053,0.008
526.433000,15.313,1.829,0.67054,0.006
526.434000,15.313,1.829,0.67060,0.007
526.435000,15.313,1.829,0.67068,0.006
526.436000,15.313,1.829,0.67066,0.005
526.437000,15.313,1.829,0.67077,0.005
526.438000,15.313,1.829,0.67082,0.006
526.439000,15.313,1.830,0.67078,0.005
526.440000,15.313,1.830,0.67085,0.005
526.441000,15.313,1.830,0.67082,0.006
526.442000,15.313,1.830,0.67082,0.006
526.443000,15.313,1.830,0.67093,0.006
526.444000,15.313,1.830,0.67095,0.005
526.445000,15.313,1.830,0.67097,0.005
526.446000,15.313,1.830,0.67102,0.006
526.447000,15.313,1.830,0.67103,0.006
526.448000,15.313,1.830,0.67105,0.007
526.449000,15.313,1.830,0.67104,0.005
526.450000,15.313,1.830,0.67093,0.006
526.451000,15.313,1.830,0.67107,0.005
526.452000,15.313,1.830,0.67114,0.006
526.453000,15.313,1.830,0.67124,0.005
526.454000,15.313,1.830,0.67120,0.005
526.455000,15.313,1.830,0.67099,0.006
526.456000,15.313,1.830,0.67091,0.005
526.457000,15.313,1.830,0.67083,0.005
526.458000,15.313,1.830,0.67091,0.005
526.459000,15.313,1.830,0.67076,0.006
526.460000,15.313,1.830,0.67075,0.006
526.461000,15.313,1.830,0.67067,0.005
526.462000,15.313,1.830,0.67063,0.005
526.463000,15.313,1.830,0.67064,0.006
526.464000,15.313,1.830,0.67057,0.005
526.465000,15.313,1.830,0.67054,0.005
526.466000,15.313,1.830,0.67047,0.006
526.467000,15.313,1.830,0.67054,0.006
526.468000,15.313,1.830,0.67058,0.005
526.469000,15.313,1.830,0.67050,0.006
526.470000,15.313,1.830,0.67053,0.006
526.471000,15.313,1.830,0.67053,0.005
526.472000,15.313,1.830,0.67055,0.006
526.473000,15.313,1.830,0.67045,0.005
526.474000,15.313,1.830,0.67036,0.006
526.475000,15.313,1.830,0.67038,0.005
526.476000,15.313,1.830,0.67059,0.006
526.478000,15.313,1.830,0.67068,0.007
526.479000,15.313,1.830,0.67073,0.006
526.480000,15.313,1.830,0.67086,0.005
526.481000,15.313,1.830,0.67080,0.006
526.482000,15.313,1.830,0.67086,0.006
526.483000,15.313,1.830,0.67098,0.006
526.484000,15.313,1.830,0.67109,0.005
526.485000,15.313,1.830,0.67106,0.006
526.486000,15.313,1.830,0.67101,0.005
526.487000,15.313,1.830,0.67113,0.005
526.488000,15.313,1.830,0.67114,0.006
526.489000,15.313,1.830,0.67122,0.006
526.490000,15.313,1.830,0.67123,0.006
526.491000,15.313,1.830,0.67149,0.006
526.492000,15.313,1.830,0.67147,0.005
526.493000,15.313,1.830,0.67146,0.005
526.494000,15.313,1.830,0.67158,0.005
526.495000,15.313,1.830,0.67150,0.006
526.496000,15.313,1.830,0.67160,0.006
526.497000,15.313,1.830,0.67162,0.005
526.498000,15.313,1.830,0.67167,0.006
526.499000,15.313,1.830,0.67162,0.006
526.500000,15.313,1.830,0.67160,0.005
526.501000,15.313,1.830,0.67154,0.005
526.502000,15.313,1.830,0.67153,0.005
526.503000,15.313,1.830,0.67152,0.005
526.504000,15.313,1.830,0.67162,0.005
526.505000,15.313,1.830,0.67154,0.006
526.506000,15.313,1.830,0.67163,0.006
526.507000,15.313,1.830,0.67158,0.006
526.508000,15.313,1.830,0.67146,0.006
526.509000,15.313,1.830,0.67128,0.005
526.510000,15.313,1.830,0.67122,0.006
526.511000,15.313,1.830,0.67126,0.006
526.512000,15.313,1.830,0.67126,0.006
526.513000,15.313,1.830,0.67124,0.006
526.514000,15.313,1.830,0.67110,0.005
526.515000,15.313,1.830,0.67115,0.006
526.516000,15.313,1.830,0.67111,0.006
526.517000,15.313,1.830,0.67100,0.006
526.518000,15.313,1.830,0.67117,0.006
526.519000,15.313,1.830,0.67111,0.006
526.520000,15.313,1.830,0.67105,0.006
526.521000,15.313,1.830,0.67109,0.005
526.522000,15.313,1.830,0.67117,0.006
526.523000,15.313,1.830,0.67118,0.006
526.524000,15.313,1.830,0.67120,0.006
526.525000,15.313,1.830,0.67119,0.006
526.526000,15.313,1.830,0.67113,0.006
526.527000,15.313,1.830,0.67120,0.006
526.528000,15.313,1.830,0.67108,0.006
526.529000,15.313,1.830,0.67111,0.006
526.530000,15.313,1.830,0.67115,0.005
526.531000,15.313,1.830,0.67113,0.005
526.532000,15.313,1.830,0.67104,0.006
526.533000,15.313,1.830,0.67114,0.006
526.534000,15.313,1.830,0.67097,0.006
526.535000,15.313,1.830,0.67101,0.005
526.537000,15.313,1.830,0.67086,0.009
526.538000,15.313,1.830,0.67085,0.006
526.539000,15.313,1.830,0.67090,0.006
526.540000,15.313,1.830,0.67093,0.005
526.541000,15.313,1.830,0.67092,0.005
526.542000,15.313,1.830,0.67088,0.005
526.543000,15.313,1.830,0.67094,0.006
526.544000,15.313,1.830,0.67093,0.006
526.545000,15.313,1.830,0.67091,0.005
526.546000,15.313,1.830,0.67094,0.005
526.547000,15.313,1.830,0.67093,0.006
526.548000,15.313,1.830,0.67085,0.006
526.549000,15.313,1.830,0.67086,0.006
526.550000,15.313,1.830,0.67078,0.004
526.551000,15.313,1.830,0.67082,0.005
526.552000,15.313,1.830,0.67093,0.007
526.553000,15.313,1.830,0.67094,0.005
526.554000,15.313,1.830,0.67081,0.006
526.555000,15.313,1.830,0.67071,0.006
526.556000,15.313,1.830,0.67074,0.006
526.557000,15.313,1.830,0.67084,0.005
526.558000,15.313,1.830,0.67089,0.006
526.559000,15.313,1.830,0.67101,0.006
526.560000,15.313,1.830,0.67095,0.006
526.561000,15.313,1.830,0.67098,0.005
526.562000,15.313,1.830,0.67102,0.005
526.563000,15.313,1.830,0.67099,0.006
526.564000,15.313,1.830,0.67110,0.005
526.565000,15.313,1.830,0.67114,0.005
526.566000,15.313,1.830,0.67113,0.005
526.567000,15.313,1.830,0.67135,0.005
526.568000,15.313,1.830,0.67135,0.006
526.569000,15.313,1.830,0.67138,0.006
526.570000,15.313,1.830,0.67143,0.006
526.571000,15.313,1.830,0.67142,0.006
526.572000,15.313,1.830,0.67157,0.005
526.573000,15.313,1.830,0.67163,0.006
526.574000,15.313,1.830,0.67161,0.005
526.575000,15.313,1.830,0.67171,0.006
526.576000,15.313,1.830,0.67172,0.006
526.577000,15.313,1.830,0.67178,0.005
526.578000,15.313,1.830,0.67189,0.006
526.579000,15.313,1.830,0.67192,0.006
