t,predict_ms,update_ms
525.605000,0.08,0.01
525.606000,0.10,0.01
525.607000,0.11,0.01
525.608000,0.15,0.01
525.609000,0.08,0.01
525.610000,0.08,0.01
525.611000,0.11,0.01
525.612000,0.11,0.01
525.613000,0.11,0.01
525.614000,0.08,0.01
525.615000,0.11,0.01
525.616000,0.15,0.01
525.617000,0.10,0.01
525.618000,0.11,0.01
525.619000,0.08,0.01
525.620000,0.10,0.01
525.621000,0.10,0.01
525.622000,0.09,0.01
525.623000,0.17,0.01
525.624000,0.09,0.04
525.625000,0.11,0.01
525.626000,0.08,0.01
525.627000,0.11,0.01
525.628000,0.08,0.01
525.629000,0.10,0.01
525.630000,0.11,0.01
525.631000,0.09,0.01
525.632000,0.26,0.01
525.633000,0.11,0.01
525.634000,0.09,0.01
525.635000,0.09,0.01
525.636000,0.08,0.01
525.637000,0.09,0.01
525.638000,0.10,0.01
525.639000,0.09,0.01
525.640000,0.10,0.01
525.641000,0.11,0.01
525.642000,0.10,0.01
525.643000,0.09,0.01
525.644000,0.17,0.01
525.645000,0.11,0.01
525.646000,0.10,0.01
525.647000,0.11,0.01
525.648000,0.13,0.01
525.649000,0.11,0.01
525.650000,0.08,0.01
525.651000,0.15,0.01
525.652000,0.15,0.01
525.653000,0.11,0.01
525.654000,0.10,0.01
525.655000,0.12,0.01
525.656000,0.12,0.01
525.657000,0.10,0.01
525.658000,0.12,0.01
525.659000,0.09,0.01
525.660000,0.10,0.01
525.661000,0.12,0.01
525.662000,0.10,0.01
525.663000,0.12,0.01
525.664000,0.12,0.01
525.665000,0.12,0.01
525.666000,0.11,0.01
525.668000,0.11,0.01
525.669000,0.09,0.01
525.670000,0.12,0.01
525.671000,0.12,0.01
525.672000,0.09,0.01
525.673000,0.10,0.01
525.674000,0.09,0.01
525.675000,0.12,0.01
525.676000,0.10,0.01
525.677000,0.11,0.01
525.678000,0.14,0.01
525.679000,0.10,0.01
525.680000,0.10,0.01
525.681000,0.09,0.01
525.682000,0.11,0.01
525.683000,0.11,0.01
525.684000,0.10,0.01
525.685000,0.09,0.01
525.686000,0.07,0.01
525.687000,0.11,0.01
525.688000,0.11,0.01
525.689000,0.11,0.03
525.690000,0.09,0.01
525.691000,0.10,0.01
525.692000,0.16,0.01
525.693000,0.09,0.01
525.694000,0.08,0.01
525.695000,0.11,0.01
525.696000,0.10,0.01
525.697000,0.09,0.01
525.698000,0.08,0.01
525.699000,0.09,0.01
525.700000,0.08,0.01
525.701000,0.08,0.01
525.702000,0.11,0.01
525.703000,0.09,0.01
525.704000,0.09,0.01
525.705000,0.09,0.01
525.706000,0.11,0.01
525.707000,0.11,0.01
525.708000,0.11,0.01
525.709000,0.09,0.01
525.710000,0.09,0.01
525.711000,0.08,0.01
525.712000,0.08,0.01
525.713000,0.07,0.01
525.714000,0.07,0.00
525.715000,0.07,0.01
525.716000,0.10,0.01
525.717000,0.12,0.01
525.718000,0.12,0.01
525.719000,0.11,0.01
525.720000,0.11,0.01
525.721000,0.11,0.01
525.722000,0.08,0.01
525.723000,0.08,0.01
525.724000,0.10,0.01
525.725000,0.08,0.01
525.726000,0.08,0.01
525.727000,0.09,0.01
525.728000,0.11,0.01
525.729000,0.11,0.01
525.730000,0.08,0.01
525.731000,0.08,0.01
525.732000,0.10,0.01
525.733000,0.08,0.01
525.734000,0.11,0.01
525.735000,0.09,0.01
525.736000,0.10,0.01
525.737000,0.11,0.01
525.738000,0.10,0.01
525.739000,0.08,0.01
525.740000,0.11,0.01
525.741000,0.11,0.01
525.742000,0.08,0.01
525.743000,0.10,0.01
525.744000,0.10,0.01
525.745000,0.11,0.03
525.746000,0.08,0.01
525.747000,0.08,0.01
525.748000,0.11,0.01
525.749000,0.10,0.01
525.750000,0.11,0.01
525.751000,0.11,0.01
525.752000,0.10,0.01
525.753000,0.09,0.01
525.754000,0.08,0.01
525.755000,0.09,0.01
525.756000,0.10,0.01
525.757000,0.13,0.01
525.758000,0.09,0.01
525.759000,0.08,0.01
525.760000,0.12,0.01
525.761000,0.12,0.01
525.762000,0.11,0.01
525.763000,0.10,0.01
525.764000,0.10,0.01
525.765000,0.11,0.01
525.766000,0.09,0.01
525.767000,0.09,0.01
525.768000,0.09,0.01
525.769000,0.07,0.01
525.770000,0.09,0.01
525.771000,0.09,0.01
525.772000,0.09,0.01
525.773000,0.10,0.01
525.774000,0.08,0.01
525.775000,0.08,0.01
525.776000,0.09,0.01
525.777000,0.10,0.01
525.778000,0.10,0.01
525.779000,0.08,0.01
525.780000,0.11,0.01
525.781000,0.10,0.01
525.782000,0.09,0.01
525.783000,0.08,0.01
525.784000,0.11,0.01
525.785000,0.09,0.01
525.786000,0.11,0.01
525.787000,0.08,0.01
525.788000,0.10,0.01
525.789000,0.10,0.01
525.790000,0.09,0.01
525.791000,0.11,0.01
525.792000,0.08,0.01
525.793000,0.09,0.01
525.794000,0.09,0.01
525.795000,0.08,0.01
525.796000,0.10,0.01
525.798000,0.09,0.01
525.799000,0.08,0.01
525.800000,0.09,0.01
525.801000,0.11,0.01
525.802000,0.08,0.01
525.803000,0.11,0.01
525.804000,0.09,0.01
525.805000,0.11,0.01
525.806000,0.08,0.01
525.807000,0.08,0.01
525.808000,0.11,0.01
525.809000,0.08,0.01
525.810000,0.11,0.01
525.811000,0.08,0.01
525.812000,0.11,0.01
525.813000,0.11,0.02
525.814000,0.11,0.01
525.815000,0.08,0.01
525.816000,0.11,0.01
525.817000,0.09,0.01
525.818000,0.08,0.01
525.819000,0.10,0.01
525.820000,0.08,0.01
525.821000,0.11,0.01
525.822000,0.08,0.01
525.823000,0.11,0.01
525.824000,0.11,0.01
525.825000,0.09,0.01
525.826000,0.20,0.01
525.827000,0.10,0.01
525.828000,0.08,0.01
525.829000,0.11,0.01
525.830000,0.08,0.01
525.831000,0.09,0.01
525.832000,0.08,0.01
525.833000,0.13,0.01
525.834000,0.08,0.01
525.835000,0.08,0.01
525.836000,0.08,0.01
525.837000,0.08,0.00
525.838000,0.10,0.01
525.839000,0.08,0.01
525.840000,0.17,0.01
525.841000,0.16,0.01
525.842000,0.11,0.01
525.843000,0.08,0.01
525.844000,0.10,0.01
525.845000,0.11,0.01
525.846000,0.10,0.01
525.847000,0.09,0.01
525.848000,0.08,0.01
525.849000,0.09,0.01
525.850000,0.10,0.01
525.851000,0.09,0.01
525.852000,0.08,0.01
525.853000,0.09,0.01
525.854000,0.11,0.01
525.855000,0.12,0.01
525.856000,0.10,0.01
525.858000,0.09,0.01
525.859000,0.11,0.01
525.860000,0.10,0.01
525.861000,0.08,0.01
525.862000,0.08,0.01
525.863000,0.11,0.01
525.864000,0.09,0.01
525.865000,0.08,0.01
525.866000,0.08,0.01
525.867000,0.08,0.01
525.868000,0.08,0.01
525.869000,0.08,0.01
525.870000,0.07,0.01
525.871000,0.11,0.01
525.872000,0.09,0.01
525.873000,0.08,0.01
525.874000,0.08,0.01
525.875000,0.08,0.01
525.876000,0.11,0.01
525.877000,0.09,0.01
525.878000,0.08,0.01
525.879000,0.11,0.01
525.880000,0.11,0.01
525.881000,0.09,0.01
525.882000,0.11,0.01
525.883000,0.09,0.01
525.884000,0.09,0.01
525.885000,0.09,0.01
525.886000,0.11,0.01
525.887000,0.10,0.01
525.888000,0.10,0.01
525.889000,0.14,0.01
525.890000,0.09,0.01
525.891000,0.11,0.01
525.892000,0.10,0.01
525.893000,0.11,0.01
525.894000,0.09,0.01
525.895000,0.12,0.01
525.896000,0.11,0.01
525.897000,0.10,0.01
525.898000,0.13,0.01
525.899000,0.10,0.01
525.900000,0.08,0.01
525.901000,0.12,0.01
525.902000,0.09,0.01
525.903000,0.11,0.01
525.904000,0.11,0.01
525.905000,0.08,0.01
525.906000,0.09,0.01
525.907000,0.11,0.01
525.908000,0.08,0.01
525.909000,0.08,0.01
525.910000,0.08,0.01
525.911000,0.08,0.01
525.912000,0.11,0.01
525.913000,0.11,0.01
525.914000,0.08,0.01
525.915000,0.11,0.01
525.916000,0.11,0.01
525.917000,0.10,0.01
525.918000,0.08,0.01
525.919000,0.07,0.01
525.920000,0.11,0.01
525.921000,0.12,0.01
525.922000,0.10,0.01
525.923000,0.11,0.01
525.924000,0.12,0.01
525.925000,0.08,0.01
525.926000,0.11,0.01
525.927000,0.08,0.01
525.928000,0.08,0.01
525.929000,0.10,0.01
525.930000,0.08,0.01
525.931000,0.09,0.01
525.932000,0.08,0.01
525.933000,0.13,0.01
525.934000,0.11,0.01
525.935000,0.09,0.01
525.936000,0.11,0.01
525.937000,0.08,0.01
525.938000,0.11,0.01
525.939000,0.08,0.01
525.940000,0.08,0.01
525.941000,0.09,0.01
525.942000,0.10,0.01
525.943000,0.10,0.01
525.944000,0.09,0.01
525.945000,0.12,0.01
525.946000,0.27,0.01
525.947000,0.09,0.01
525.948000,0.10,0.01
525.949000,0.08,0.01
525.950000,0.09,0.01
525.951000,0.09,0.01
525.952000,0.11,0.01
525.953000,0.11,0.01
525.954000,0.11,0.01
525.955000,0.09,0.01
525.956000,0.09,0.01
525.957000,0.12,0.01
525.958000,0.10,0.01
525.959000,0.09,0.01
525.960000,0.10,0.03
525.961000,0.08,0.01
525.962000,0.11,0.01
525.963000,0.16,0.01
525.964000,0.11,0.01
525.965000,0.17,0.01
525.966000,0.11,0.01
525.967000,0.13,0.01
525.968000,0.09,0.01
525.969000,0.10,0.01
525.970000,0.08,0.01
525.971000,0.11,0.01
525.972000,0.08,0.01
525.973000,0.09,0.01
525.974000,0.09,0.01
525.975000,0.15,0.01
525.976000,0.11,0.01
525.977000,0.09,0.01
525.978000,0.09,0.01
525.980000,0.11,0.01
525.981000,0.11,0.01
525.982000,0.11,0.01
525.983000,0.08,0.01
525.984000,0.09,0.01
525.985000,0.11,0.01
525.986000,0.09,0.01
525.987000,0.09,0.01
525.988000,0.10,0.01
525.989000,0.09,0.01
525.990000,0.08,0.01
525.991000,0.13,0.01
525.992000,0.09,0.01
525.993000,0.08,0.01
525.994000,0.09,0.01
525.995000,0.08,0.01
525.996000,0.09,0.01
525.997000,0.09,0.01
525.998000,0.08,0.01
525.999000,0.11,0.01
526.000000,0.08,0.01
526.001000,0.08,0.01
526.002000,0.09,0.01
526.003000,0.08,0.01
526.004000,0.09,0.01
526.005000,0.08,0.01
526.006000,0.08,0.01
526.007000,0.07,0.01
526.008000,0.12,0.01
526.009000,0.08,0.01
526.010000,0.10,0.01
526.011000,0.10,0.01
526.012000,0.11,0.01
526.013000,0.09,0.01
526.014000,0.08,0.01
526.015000,0.12,0.01
526.016000,0.09,0.01
526.017000,0.08,0.01
526.018000,0.08,0.01
526.019000,0.08,0.01
526.020000,0.11,0.01
526.021000,0.10,0.01
526.022000,0.09,0.01
526.023000,0.15,0.01
526.024000,0.08,0.01
526.025000,0.20,0.01
526.026000,0.08,0.01
526.027000,0.12,0.01
526.028000,0.11,0.01
526.029000,0.09,0.01
526.030000,0.11,0.01
526.031000,0.09,0.01
526.032000,0.11,0.01
526.033000,0.12,0.01
526.035000,0.12,0.01
526.036000,0.08,0.01
526.037000,0.10,0.01
526.038000,0.11,0.01
526.039000,0.11,0.01
526.040000,0.11,0.01
526.041000,0.11,0.01
526.042000,0.09,0.01
526.043000,0.13,0.01
526.044000,0.11,0.01
526.045000,0.09,0.01
526.046000,0.10,0.01
526.047000,0.11,0.01
526.048000,0.11,0.01
526.049000,0.12,0.01
526.050000,0.10,0.01
526.051000,0.11,0.01
526.052000,0.12,0.01
526.053000,0.09,0.01
526.054000,0.10,0.01
526.055000,0.12,0.01
526.056000,0.11,0.01
526.057000,0.09,0.01
526.058000,0.11,0.01
526.059000,0.11,0.01
526.060000,0.14,0.01
526.061000,0.08,0.01
526.062000,0.10,0.01
526.063000,0.11,0.01
526.064000,0.09,0.01
526.065000,0.11,0.01
526.066000,0.10,0.01
526.067000,0.09,0.01
526.068000,0.08,0.01
526.069000,0.11,0.01
526.070000,0.09,0.01
526.071000,0.11,0.01
526.072000,0.10,0.01
526.073000,0.09,0.01
526.074000,0.10,0.01
526.075000,0.10,0.01
526.076000,0.08,0.01
526.077000,0.09,0.02
526.078000,0.11,0.01
526.079000,0.08,0.01
526.080000,0.11,0.01
526.081000,0.09,0.01
526.082000,0.12,0.01
526.083000,0.09,0.01
526.084000,0.09,0.01
526.085000,0.09,0.01
526.086000,0.11,0.01
526.087000,0.09,0.01
526.088000,0.08,0.01
526.089000,0.08,0.01
526.090000,0.18,0.01
526.091000,0.10,0.01
526.092000,0.09,0.01
526.093000,0.11,0.01
526.094000,0.09,0.01
526.095000,0.11,0.01
526.096000,0.11,0.01
526.097000,0.11,0.01
526.098000,0.10,0.01
526.099000,0.14,0.01
526.100000,0.09,0.01
526.101000,0.08,0.01
526.102000,0.10,0.01
526.103000,0.09,0.01
526.104000,0.08,0.01
526.105000,0.09,0.01
526.106000,0.08,0.01
526.107000,0.11,0.01
526.108000,0.11,0.01
526.109000,0.09,0.01
526.110000,0.13,0.01
526.111000,0.08,0.01
526.112000,0.11,0.01
526.113000,0.10,0.01
526.114000,0.10,0.01
526.115000,0.09,0.01
526.116000,0.09,0.01
526.117000,0.10,0.01
526.118000,0.09,0.01
526.119000,0.13,0.01
526.120000,0.15,0.01
526.121000,0.10,0.01
526.122000,0.12,0.01
526.123000,0.08,0.01
526.124000,0.08,0.01
526.125000,0.08,0.01
526.126000,0.10,0.01
526.127000,0.15,0.01
526.128000,0.08,0.01
526.129000,0.08,0.01
526.130000,0.11,0.01
526.131000,0.11,0.01
526.132000,0.11,0.01
526.133000,0.11,0.01
526.134000,0.08,0.01
526.135000,0.13,0.01
526.136000,0.09,0.01
526.137000,0.11,0.01
526.138000,0.08,0.01
526.139000,0.10,0.01
526.140000,0.11,0.01
526.141000,0.13,0.01
526.142000,0.10,0.01
526.143000,0.11,0.01
526.144000,0.08,0.01
526.145000,0.10,0.01
526.146000,0.12,0.01
526.147000,0.11,0.01
526.148000,0.12,0.01
526.149000,0.10,0.01
526.150000,0.09,0.01
526.151000,0.11,0.01
526.152000,0.08,0.01
526.153000,0.08,0.01
526.154000,0.11,0.01
526.155000,0.10,0.01
526.156000,0.11,0.01
526.157000,0.09,0.01
526.158000,0.11,0.01
526.159000,0.09,0.01
526.160000,0.11,0.01
526.161000,0.11,0.01
526.162000,0.11,0.01
526.163000,0.10,0.01
526.164000,0.08,0.01
526.165000,0.08,0.01
526.166000,0.11,0.01
526.167000,0.10,0.01
526.168000,0.08,0.01
526.169000,0.09,0.01
526.170000,0.08,0.01
526.171000,0.12,0.01
526.172000,0.08,0.01
526.173000,0.11,0.01
526.174000,0.09,0.01
526.175000,0.11,0.01
526.176000,0.09,0.01
526.177000,0.08,0.01
526.178000,0.11,0.01
526.179000,0.11,0.01
526.180000,0.11,0.01
526.181000,0.09,0.01
526.182000,0.08,0.01
526.183000,0.10,0.01
526.184000,0.08,0.01
526.185000,0.10,0.01
526.186000,0.10,0.01
526.187000,0.10,0.01
526.188000,0.09,0.01
526.189000,0.10,0.01
526.190000,0.11,0.01
526.191000,0.09,0.01
526.192000,0.08,0.01
526.193000,0.12,0.01
526.194000,0.12,0.01
526.195000,0.10,0.01
526.196000,0.09,0.01
526.197000,0.09,0.01
526.198000,0.08,0.01
526.199000,0.14,0.01
526.200000,0.10,0.01
526.201000,0.08,0.01
526.202000,0.11,0.01
526.203000,0.08,0.01
526.204000,0.11,0.01
526.205000,0.09,0.01
526.206000,0.10,0.01
526.207000,0.11,0.01
526.208000,0.11,0.01
526.209000,0.09,0.01
526.210000,0.08,0.01
526.211000,0.09,0.01
526.212000,0.11,0.01
526.213000,0.09,0.01
526.214000,0.08,0.01
526.215000,0.14,0.01
526.216000,0.08,0.01
526.217000,0.10,0.01
526.218000,0.11,0.01
526.219000,0.08,0.01
526.220000,0.08,0.01
526.221000,0.08,0.01
526.222000,0.13,0.01
526.223000,0.09,0.01
526.224000,0.08,0.01
526.225000,0.08,0.01
526.226000,0.08,0.01
526.227000,0.10,0.01
526.228000,0.11,0.01
526.229000,0.09,0.01
526.230000,0.08,0.01
526.231000,0.10,0.01
526.232000,0.09,0.01
526.233000,0.11,0.01
526.234000,0.11,0.01
526.235000,0.09,0.01
526.236000,0.07,0.00
526.237000,0.12,0.01
526.238000,0.08,0.01
526.239000,0.08,0.01
526.240000,0.15,0.01
526.241000,0.09,0.01
526.242000,0.10,0.01
526.243000,0.11,0.01
526.244000,0.10,0.01
526.245000,0.09,0.01
526.246000,0.08,0.01
526.247000,0.10,0.01
526.248000,0.11,0.01
526.249000,0.09,0.01
526.250000,0.11,0.01
526.251000,0.09,0.01
526.252000,0.09,0.01
526.253000,0.08,0.01
526.254000,0.11,0.01
526.255000,0.09,0.01
526.256000,0.07,0.01
526.257000,0.12,0.01
526.258000,0.09,0.01
526.259000,0.09,0.01
526.260000,0.07,0.01
526.261000,0.09,0.01
526.262000,0.11,0.01
526.263000,0.10,0.01
526.264000,0.09,0.01
526.265000,0.09,0.01
526.266000,0.11,0.01
526.267000,0.11,0.01
526.268000,0.08,0.01
526.269000,0.10,0.01
526.270000,0.11,0.01
526.271000,0.09,0.01
526.272000,0.10,0.01
526.273000,0.09,0.01
526.274000,0.09,0.01
526.275000,0.11,0.01
526.276000,0.13,0.01
526.277000,0.10,0.01
526.278000,0.11,0.01
526.279000,0.08,0.01
526.280000,0.11,0.01
526.281000,0.12,0.01
526.282000,0.11,0.01
526.283000,0.12,0.01
526.284000,0.09,0.01
526.285000,0.07,0.01
526.286000,0.17,0.01
526.287000,0.11,0.01
526.288000,0.11,0.01
526.289000,0.12,0.01
526.290000,0.12,0.01
526.291000,0.11,0.01
526.292000,0.10,0.01
526.293000,0.11,0.01
526.294000,0.09,0.01
526.295000,0.09,0.01
526.296000,0.07,0.01
526.297000,0.12,0.01
526.298000,0.11,0.01
526.299000,0.10,0.01
526.300000,0.12,0.01
526.301000,0.09,0.01
526.302000,0.10,0.01
526.303000,0.12,0.01
526.304000,0.11,0.01
526.305000,0.11,0.01
526.306000,0.12,0.01
526.307000,0.10,0.01
526.308000,0.12,0.01
526.309000,0.10,0.01
526.310000,0.17,0.01
526.311000,0.12,0.01
526.312000,0.09,0.01
526.313000,0.12,0.01
526.314000,0.10,0.01
526.315000,0.12,0.01
526.316000,0.10,0.01
526.317000,0.09,0.01
526.318000,0.11,0.01
526.319000,0.08,0.01
526.320000,0.10,0.01
526.321000,0.10,0.01
526.322000,0.08,0.01
526.323000,0.09,0.01
526.324000,0.08,0.01
526.325000,0.11,0.01
526.326000,0.11,0.01
526.327000,0.09,0.01
526.328000,0.11,0.01
526.329000,0.09,0.01
526.330000,0.12,0.01
526.331000,0.10,0.01
526.332000,0.09,0.01
526.333000,0.10,0.01
526.334000,0.11,0.01
526.335000,0.15,0.01
526.336000,0.09,0.01
526.337000,0.11,0.01
526.338000,0.09,0.01
526.339000,0.08,0.01
526.340000,0.09,0.01
526.341000,0.11,0.01
526.342000,0.09,0.01
526.343000,0.11,0.01
526.344000,0.11,0.01
526.345000,0.11,0.01
526.346000,0.11,0.01
526.347000,0.10,0.01
526.348000,0.11,0.01
526.349000,0.11,0.01
526.350000,0.09,0.01
526.351000,0.09,0.01
526.352000,0.09,0.01
526.353000,0.09,0.01
526.354000,0.09,0.01
526.355000,0.11,0.01
526.356000,0.09,0.01
526.357000,0.08,0.01
526.358000,0.11,0.01
526.359000,0.10,0.01
526.360000,0.11,0.01
526.361000,0.10,0.01
526.362000,0.11,0.01
526.363000,0.11,0.01
526.364000,0.09,0.01
526.365000,0.11,0.01
526.366000,0.11,0.01
526.367000,0.09,0.01
526.368000,0.09,0.01
526.369000,0.08,0.01
526.370000,0.10,0.01
526.371000,0.10,0.01
526.372000,0.11,0.01
526.373000,0.10,0.01
526.374000,0.10,0.01
526.375000,0.08,0.01
526.376000,0.11,0.01
526.377000,0.08,0.01
526.378000,0.09,0.01
526.379000,0.08,0.01
526.380000,0.08,0.01
526.381000,0.08,0.01
526.382000,0.11,0.01
526.383000,0.08,0.01
526.384000,0.08,0.01
526.385000,0.08,0.01
526.386000,0.08,0.01
526.387000,0.10,0.01
526.388000,0.08,0.01
526.389000,0.09,0.01
526.390000,0.17,0.01
526.391000,0.10,0.01
526.392000,0.08,0.01
526.393000,0.09,0.01
526.394000,0.09,0.01
526.395000,0.09,0.01
526.396000,0.08,0.01
526.397000,0.07,0.01
526.398000,0.10,0.01
526.399000,0.12,0.01
526.400000,0.11,0.01
526.401000,0.08,0.01
526.402000,0.10,0.01
526.403000,0.08,0.01
526.404000,0.09,0.01
526.405000,0.10,0.01
526.406000,0.10,0.01
526.407000,0.10,0.01
526.408000,0.11,0.01
526.409000,0.10,0.01
526.410000,0.10,0.01
526.411000,0.09,0.01
526.412000,0.10,0.01
526.413000,0.08,0.01
526.414000,0.08,0.01
526.415000,0.10,0.01
526.416000,0.10,0.01
526.417000,0.08,0.01
526.418000,0.10,0.01
526.419000,0.11,0.01
526.420000,0.18,0.01
526.421000,0.10,0.01
526.422000,0.09,0.01
526.423000,0.11,0.01
526.424000,0.09,0.01
526.425000,0.08,0.01
526.426000,0.10,0.01
526.427000,0.09,0.01
526.429000,0.09,0.01
526.430000,0.12,0.01
526.432000,0.14,0.01
526.433000,0.09,0.01
526.434000,0.09,0.01
526.435000,0.09,0.01
526.436000,0.10,0.01
526.437000,0.08,0.01
526.438000,0.11,0.01
526.439000,0.10,0.01
526.440000,0.10,0.01
526.441000,0.10,0.01
526.442000,0.08,0.01
526.443000,0.10,0.01
526.444000,0.10,0.01
526.445000,0.11,0.01
526.446000,0.09,0.01
526.447000,0.13,0.01
526.448000,0.08,0.01
526.449000,0.08,0.01
526.450000,0.09,0.01
526.451000,0.11,0.01
526.452000,0.08,0.01
526.453000,0.10,0.01
526.454000,0.08,0.01
526.455000,0.14,0.01
526.456000,0.08,0.01
526.457000,0.08,0.01
526.458000,0.11,0.01
526.459000,0.10,0.01
526.460000,0.09,0.01
526.461000,0.08,0.01
526.462000,0.11,0.01
526.463000,0.08,0.01
526.464000,0.10,0.01
526.465000,0.11,0.01
526.466000,0.09,0.01
526.467000,0.08,0.01
526.468000,0.08,0.01
526.469000,0.11,0.01
526.470000,0.11,0.01
526.471000,0.09,0.01
526.472000,0.11,0.01
526.473000,0.08,0.01
526.474000,0.10,0.01
526.475000,0.09,0.01
526.476000,0.08,0.01
526.478000,0.08,0.01
526.479000,0.10,0.01
526.480000,0.09,0.01
526.481000,0.09,0.01
526.482000,0.09,0.01
526.483000,0.10,0.01
526.484000,0.09,0.01
526.485000,0.11,0.01
526.486000,0.07,0.01
526.487000,0.10,0.01
526.488000,0.10,0.01
526.489000,0.10,0.01
526.490000,0.09,0.01
526.491000,0.11,0.01
526.492000,0.08,0.01
526.493000,0.10,0.01
526.494000,0.09,0.01
526.495000,0.10,0.01
526.496000,0.07,0.01
526.497000,0.11,0.01
526.498000,0.11,0.01
526.499000,0.08,0.01
526.500000,0.08,0.01
526.501000,0.08,0.01
526.502000,0.11,0.01
526.503000,0.10,0.01
526.504000,0.09,0.01
526.505000,0.10,0.01
526.506000,0.09,0.01
526.507000,0.10,0.01
526.508000,0.08,0.01
526.509000,0.08,0.01
526.510000,0.08,0.01
526.511000,0.11,0.01
526.512000,0.08,0.01
526.513000,0.08,0.01
526.514000,0.09,0.01
526.515000,0.08,0.01
526.516000,0.10,0.01
526.517000,0.08,0.01
526.518000,0.10,0.01
526.519000,0.10,0.01
526.520000,0.13,0.01
526.521000,0.12,0.01
526.522000,0.08,0.01
526.523000,0.10,0.01
526.524000,0.09,0.01
526.525000,0.17,0.05
526.526000,0.08,0.01
526.527000,0.08,0.01
526.528000,0.10,0.01
526.529000,0.11,0.01
526.530000,0.11,0.01
526.531000,0.10,0.01
526.532000,0.08,0.01
526.533000,0.08,0.01
526.534000,0.08,0.01
526.535000,0.10,0.01
526.537000,0.10,0.01
526.538000,0.08,0.01
526.539000,0.08,0.01
526.540000,0.10,0.01
526.541000,0.11,0.01
526.542000,0.08,0.01
526.543000,0.10,0.01
526.544000,0.09,0.01
526.545000,0.09,0.01
526.546000,0.09,0.01
526.547000,0.08,0.01
526.548000,0.09,0.01
526.549000,0.08,0.01
526.550000,0.09,0.01
526.551000,0.08,0.01
526.552000,0.11,0.02
526.553000,0.11,0.01
526.554000,0.10,0.01
526.555000,0.11,0.01
526.556000,0.11,0.01
526.557000,0.09,0.01
526.558000,0.13,0.01
526.559000,0.09,0.01
526.560000,0.10,0.01
526.561000,0.10,0.01
526.562000,0.11,0.01
526.563000,0.08,0.01
526.564000,0.08,0.01
526.565000,0.08,0.01
526.566000,0.10,0.01
526.567000,0.08,0.01
526.568000,0.07,0.01
526.569000,0.11,0.01
526.570000,0.11,0.01
526.571000,0.09,0.01
526.572000,0.10,0.01
526.573000,0.13,0.01
526.574000,0.09,0.01
526.575000,0.11,0.01
526.576000,0.09,0.01
526.577000,0.11,0.01
526.578000,0.11,0.01
526.579000,0.09,0.01
526.580000,0.11,0.01
526.581000,0.09,0.01
526.582000,0.08,0.01
526.583000,0.08,0.01
526.584000,0.08,0.01
526.585000,0.11,0.01
526.586000,0.09,0.01
526.587000,0.11,0.01
526.588000,0.09,0.01
526.589000,0.07,0.01
526.590000,0.09,0.01
526.591000,0.11,0.01
526.592000,0.09,0.01
526.593000,0.08,0.01
526.594000,0.08,0.01
526.595000,0.08,0.01
526.596000,0.08,0.01
526.597000,0.07,0.01
526.598000,0.08,0.01
526.599000,0.11,0.01
526.600000,0.09,0.01
526.601000,0.07,0.01
526.602000,0.10,0.01
526.603000,0.08,0.01
526.604000,0.09,0.01
526.605000,0.11,0.01
526.606000,0.11,0.01
526.607000,0.11,0.01
526.608000,0.12,0.01
526.609000,0.11,0.01
526.610000,0.08,0.01
526.611000,0.11,0.01
526.612000,0.08,0.01
526.613000,0.11,0.01
526.615000,0.11,0.01
526.616000,0.08,0.01
526.617000,0.09,0.01
526.618000,0.10,0.01
526.619000,0.12,0.01
526.620000,0.10,0.01
526.621000,0.10,0.01
526.622000,0.12,0.01
526.623000,0.08,0.01
526.624000,0.08,0.01
526.625000,0.11,0.01
526.626000,0.08,0.01
526.627000,0.08,0.01
526.628000,0.07,0.01
526.629000,0.09,0.01
526.630000,0.10,0.01
526.631000,0.09,0.01
526.632000,0.08,0.01
526.633000,0.09,0.01
526.634000,0.09,0.01
526.635000,0.10,0.01
526.636000,0.08,0.01
526.637000,0.11,0.01
526.638000,0.08,0.01
526.639000,0.08,0.01
526.640000,0.10,0.01
526.641000,0.10,0.01
526.642000,0.08,0.01
526.643000,0.08,0.01
526.644000,0.09,0.01
526.645000,0.09,0.01
526.646000,0.07,0.01
526.647000,0.10,0.01
526.648000,0.09,0.01
526.650000,0.08,0.01
526.651000,0.08,0.01
526.652000,0.11,0.01
526.653000,0.09,0.01
526.654000,0.11,0.01
526.655000,0.11,0.01
526.656000,0.09,0.01
526.657000,0.09,0.01
526.658000,0.10,0.01
526.659000,0.08,0.01
526.660000,0.09,0.01
526.661000,0.08,0.01
526.662000,0.10,0.01
526.663000,0.09,0.01
526.664000,0.09,0.01
526.665000,0.10,0.01
526.666000,0.11,0.06
526.667000,0.08,0.01
526.668000,0.10,0.01
526.669000,0.11,0.01
526.670000,0.13,0.01
526.671000,0.08,0.01
526.672000,0.10,0.01
526.673000,0.11,0.01
526.674000,0.11,0.01
526.675000,0.10,0.01
526.676000,0.08,0.01
526.677000,0.11,0.01
526.678000,0.10,0.01
526.679000,0.10,0.01
526.680000,0.10,0.01
526.681000,0.09,0.01
526.682000,0.08,0.01
526.683000,0.08,0.01
526.684000,0.11,0.01
526.685000,0.10,0.01
526.686000,0.08,0.01
526.687000,0.09,0.01
526.688000,0.08,0.01
526.689000,0.09,0.01
526.690000,0.11,0.01
