t,predict_ms,update_ms
99.105000,0.10,0.01
99.106000,0.09,0.01
99.107000,0.10,0.01
99.108000,0.10,0.01
99.109000,0.09,0.01
99.110000,0.11,0.01
99.111000,0.10,0.01
99.112000,0.11,0.01
99.113000,0.11,0.01
99.114000,0.10,0.01
99.115000,0.11,0.01
99.116000,0.24,0.01
99.117000,0.11,0.01
99.118000,0.09,0.01
99.119000,0.09,0.01
99.120000,0.11,0.01
99.121000,0.12,0.01
99.122000,0.07,0.01
99.123000,0.09,0.01
99.124000,0.11,0.01
99.125000,0.08,0.01
99.126000,0.10,0.01
99.127000,0.09,0.01
99.128000,0.10,0.01
99.129000,0.11,0.01
99.130000,0.11,0.01
99.131000,0.11,0.01
99.132000,0.09,0.01
99.133000,0.11,0.01
99.134000,0.11,0.01
99.136000,0.10,0.01
99.137000,0.13,0.01
99.138000,0.11,0.01
99.139000,0.11,0.01
99.140000,0.11,0.01
99.141000,0.18,0.01
99.142000,0.12,0.01
99.143000,0.09,0.01
99.144000,0.11,0.01
99.145000,0.10,0.01
99.146000,0.10,0.01
99.147000,0.11,0.01
99.148000,0.11,0.01
99.149000,0.08,0.01
99.150000,0.10,0.01
99.151000,0.10,0.01
99.152000,0.09,0.01
99.153000,0.11,0.01
99.154000,0.09,0.01
99.156000,0.09,0.01
99.157000,0.11,0.01
99.158000,0.09,0.01
99.160000,0.14,0.01
99.161000,0.09,0.01
99.162000,0.11,0.01
99.163000,0.11,0.01
99.164000,0.10,0.01
99.165000,0.10,0.01
99.166000,0.09,0.01
99.167000,0.09,0.01
99.168000,0.10,0.01
99.169000,0.09,0.01
99.170000,0.15,0.01
99.171000,0.08,0.01
99.172000,0.10,0.01
99.173000,0.09,0.01
99.175000,0.10,0.01
99.176000,0.10,0.01
99.177000,0.10,0.01
99.178000,0.09,0.01
99.179000,0.15,0.01
99.180000,0.11,0.01
99.181000,0.08,0.01
99.182000,0.10,0.01
99.184000,0.11,0.01
99.185000,0.09,0.01
99.186000,0.10,0.01
99.187000,0.08,0.01
99.188000,0.08,0.01
99.189000,0.10,0.01
99.190000,0.10,0.01
99.191000,0.08,0.01
99.192000,0.09,0.01
99.193000,0.09,0.02
99.194000,0.08,0.01
99.195000,0.08,0.01
99.196000,0.10,0.01
99.197000,0.10,0.01
99.198000,0.09,0.01
99.199000,0.08,0.01
99.200000,0.10,0.01
99.201000,0.08,0.01
99.202000,0.08,0.01
99.203000,0.09,0.01
99.204000,0.09,0.01
99.205000,0.10,0.01
99.206000,0.10,0.01
99.207000,0.08,0.01
99.208000,0.10,0.01
99.209000,0.16,0.01
99.210000,0.11,0.01
99.211000,0.22,0.03
99.212000,0.09,0.01
99.214000,0.09,0.01
99.215000,0.10,0.01
99.216000,0.11,0.01
99.217000,0.10,0.01
99.218000,0.08,0.01
99.219000,0.10,0.01
99.220000,0.09,0.01
99.221000,0.09,0.01
99.222000,0.08,0.01
99.223000,0.09,0.01
99.224000,0.11,0.01
99.226000,0.15,0.01
99.227000,0.15,0.01
99.228000,0.11,0.01
99.229000,0.10,0.01
99.230000,0.11,0.01
99.231000,0.14,0.01
99.232000,0.10,0.01
99.233000,0.11,0.01
99.234000,0.09,0.01
99.235000,0.11,0.01
99.236000,0.11,0.01
99.237000,0.08,0.01
99.238000,0.09,0.01
99.239000,0.14,0.01
99.240000,0.11,0.01
99.241000,0.11,0.01
99.242000,0.11,0.01
99.243000,0.14,0.01
99.244000,0.09,0.01
99.245000,0.11,0.01
99.246000,0.12,0.01
99.247000,0.15,0.01
99.248000,0.08,0.01
99.250000,0.12,0.01
99.251000,0.10,0.01
99.252000,0.09,0.01
99.253000,0.09,0.01
99.254000,0.08,0.01
99.255000,0.10,0.01
99.256000,0.07,0.01
99.257000,0.09,0.01
99.258000,0.09,0.01
99.259000,0.11,0.01
99.260000,0.08,0.01
99.261000,0.10,0.01
99.262000,0.11,0.01
99.263000,0.11,0.01
99.264000,0.08,0.01
99.265000,0.09,0.01
99.266000,0.08,0.01
99.267000,0.08,0.01
99.268000,0.12,0.01
99.269000,0.10,0.01
99.270000,0.09,0.01
99.271000,0.10,0.01
99.272000,0.08,0.01
99.274000,0.08,0.01
99.275000,0.10,0.01
99.276000,0.13,0.01
99.277000,0.08,0.01
99.278000,0.10,0.01
99.279000,0.10,0.01
99.280000,0.10,0.01
99.281000,0.11,0.01
99.282000,0.10,0.01
99.284000,0.13,0.01
99.285000,0.11,0.01
99.286000,0.08,0.01
99.287000,0.13,0.01
99.288000,0.08,0.01
99.289000,0.11,0.01
99.290000,0.11,0.01
99.291000,0.13,0.01
99.292000,0.09,0.01
99.294000,0.12,0.02
99.295000,0.15,0.01
99.296000,0.11,0.01
99.297000,0.08,0.01
99.298000,0.07,0.01
99.299000,0.07,0.01
99.300000,0.08,0.01
99.301000,0.09,0.01
99.303000,0.20,0.01
99.304000,0.08,0.01
99.305000,0.11,0.01
99.306000,0.13,0.01
99.307000,0.09,0.01
99.308000,0.10,0.01
99.309000,0.09,0.01
99.310000,0.14,0.01
99.311000,0.09,0.01
99.312000,0.13,0.01
99.313000,0.13,0.01
99.314000,0.15,0.01
99.315000,0.11,0.04
99.316000,0.13,0.01
99.317000,0.11,0.01
99.318000,0.12,0.01
99.319000,0.22,0.01
99.320000,0.12,0.01
99.321000,0.13,0.01
99.322000,0.10,0.01
99.323000,0.11,0.01
99.324000,0.13,0.01
99.325000,0.12,0.01
99.326000,0.09,0.01
99.327000,0.10,0.01
99.329000,0.13,0.01
99.330000,0.19,0.01
99.331000,0.12,0.01
99.332000,0.12,0.01
99.333000,0.11,0.01
99.334000,0.10,0.01
99.335000,0.17,0.01
99.336000,0.09,0.01
99.337000,0.07,0.01
99.338000,0.10,0.01
99.339000,0.09,0.01
99.340000,0.12,0.01
99.341000,0.11,0.01
99.342000,0.12,0.01
99.343000,0.10,0.01
99.344000,0.12,0.01
99.345000,0.12,0.01
99.346000,0.13,0.01
99.347000,0.12,0.01
99.348000,0.09,0.01
99.349000,0.09,0.01
99.350000,0.17,0.01
99.351000,0.10,0.01
99.352000,0.12,0.01
99.353000,0.09,0.01
99.354000,0.08,0.01
99.355000,0.08,0.01
99.356000,0.10,0.01
99.357000,0.11,0.01
99.358000,0.11,0.01
99.359000,0.10,0.01
99.360000,0.11,0.01
99.361000,0.09,0.01
99.362000,0.11,0.01
99.363000,0.10,0.01
99.365000,0.11,0.01
99.366000,0.12,0.01
99.367000,0.11,0.01
99.369000,0.10,0.01
99.370000,0.10,0.01
99.371000,0.11,0.01
99.372000,0.11,0.01
99.374000,0.10,0.01
99.375000,0.08,0.01
99.376000,0.09,0.01
99.377000,0.07,0.01
99.378000,0.10,0.01
99.380000,0.11,0.01
99.381000,0.11,0.01
99.382000,0.09,0.01
99.383000,0.10,0.01
99.384000,0.11,0.01
99.385000,0.13,0.01
99.386000,0.09,0.01
99.387000,0.08,0.01
99.388000,0.09,0.01
99.389000,0.08,0.01
99.390000,0.10,0.01
99.391000,0.08,0.01
99.392000,0.08,0.01
99.393000,0.10,0.01
99.394000,0.10,0.01
99.395000,0.09,0.01
99.396000,0.10,0.01
99.397000,0.10,0.01
99.398000,0.12,0.01
99.399000,0.09,0.01
99.400000,0.09,0.01
99.401000,0.12,0.01
99.402000,0.10,0.01
99.403000,0.09,0.01
99.404000,0.08,0.01
99.405000,0.10,0.01
99.406000,0.10,0.01
99.407000,0.12,0.01
99.408000,0.08,0.01
99.409000,0.09,0.01
99.410000,0.10,0.01
99.411000,0.11,0.01
99.412000,0.09,0.01
99.413000,0.10,0.01
99.415000,0.12,0.01
99.416000,0.07,0.01
99.417000,0.08,0.01
99.418000,0.09,0.01
99.420000,0.10,0.01
99.421000,0.07,0.01
99.422000,0.15,0.01
99.423000,0.11,0.01
99.424000,0.08,0.01
99.425000,0.13,0.01
99.426000,0.08,0.01
99.427000,0.09,0.01
99.428000,0.08,0.01
99.429000,0.10,0.01
99.430000,0.10,0.01
99.431000,0.10,0.01
99.432000,0.11,0.01
99.433000,0.10,0.01
99.434000,0.08,0.01
99.435000,0.09,0.01
99.436000,0.08,0.01
99.437000,0.08,0.01
99.439000,0.11,0.01
99.440000,0.12,0.01
99.441000,0.11,0.01
99.442000,0.11,0.01
99.443000,0.09,0.01
99.444000,0.10,0.01
99.445000,0.10,0.01
99.446000,0.10,0.01
99.447000,0.14,0.01
99.448000,0.10,0.01
99.450000,0.10,0.01
99.451000,0.12,0.01
99.452000,0.10,0.01
99.453000,0.09,0.01
99.454000,0.08,0.01
99.455000,0.10,0.01
99.456000,0.09,0.01
99.457000,0.08,0.01
99.458000,0.08,0.01
99.459000,0.10,0.01
99.460000,0.09,0.01
99.461000,0.10,0.01
99.462000,0.09,0.01
99.463000,0.14,0.01
99.464000,0.08,0.01
99.465000,0.11,0.01
99.466000,0.11,0.01
99.467000,0.11,0.01
99.468000,0.09,0.01
99.469000,0.11,0.01
99.470000,0.10,0.01
99.471000,0.08,0.01
99.472000,0.11,0.01
99.473000,0.16,0.01
99.474000,0.08,0.01
99.475000,0.09,0.01
99.476000,0.09,0.02
99.477000,0.10,0.01
99.478000,0.09,0.01
99.479000,0.10,0.01
99.480000,0.19,0.01
99.481000,0.09,0.01
99.482000,0.10,0.01
99.483000,0.11,0.01
99.484000,0.12,0.01
99.485000,0.11,0.01
99.486000,0.09,0.01
99.487000,0.08,0.01
99.488000,0.10,0.01
99.489000,0.08,0.01
99.490000,0.14,0.01
99.491000,0.11,0.01
99.492000,0.09,0.01
99.493000,0.10,0.01
99.494000,0.09,0.01
99.495000,0.08,0.01
99.496000,0.08,0.01
99.497000,0.10,0.01
99.498000,0.10,0.01
99.499000,0.10,0.01
99.500000,0.08,0.01
99.501000,0.09,0.01
99.503000,0.12,0.01
99.504000,0.09,0.01
99.505000,0.08,0.01
99.506000,0.10,0.01
99.507000,0.15,0.01
99.508000,0.09,0.02
99.509000,0.10,0.01
99.510000,0.09,0.01
99.511000,0.10,0.01
99.512000,0.09,0.01
99.514000,0.15,0.01
99.515000,0.11,0.01
99.516000,0.07,0.01
99.517000,0.10,0.01
99.518000,0.11,0.01
99.519000,0.13,0.01
99.520000,0.09,0.01
99.521000,0.08,0.01
99.522000,0.11,0.01
99.524000,0.11,0.01
99.525000,0.11,0.01
99.526000,0.08,0.01
99.527000,0.10,0.01
99.528000,0.10,0.01
99.529000,0.11,0.01
99.530000,0.14,0.01
99.531000,0.11,0.01
99.532000,0.10,0.01
99.533000,0.11,0.01
99.534000,0.11,0.01
99.535000,0.22,0.01
99.536000,0.11,0.01
99.537000,0.08,0.01
99.538000,0.11,0.01
99.539000,0.10,0.01
99.540000,0.11,0.01
99.541000,0.07,0.01
99.542000,0.08,0.01
99.543000,0.08,0.01
99.544000,0.11,0.01
99.545000,0.15,0.01
99.546000,0.08,0.01
99.547000,0.09,0.01
99.548000,0.12,0.01
99.549000,0.11,0.01
99.550000,0.09,0.01
99.551000,0.12,0.01
99.552000,0.14,0.01
99.553000,0.10,0.01
99.554000,0.08,0.01
99.555000,0.09,0.01
99.556000,0.07,0.00
99.557000,0.08,0.01
99.558000,0.08,0.01
99.559000,0.12,0.01
99.560000,0.11,0.01
99.561000,0.11,0.01
99.562000,0.18,0.01
99.563000,0.18,0.01
99.564000,0.10,0.01
99.566000,0.11,0.01
99.567000,0.11,0.01
99.568000,0.12,0.01
99.569000,0.12,0.01
99.570000,0.08,0.01
99.571000,0.07,0.01
99.572000,0.11,0.01
99.573000,0.08,0.01
99.575000,0.11,0.01
99.576000,0.08,0.01
99.577000,0.10,0.01
99.578000,0.11,0.01
99.579000,0.11,0.01
99.580000,0.23,0.01
99.581000,0.08,0.01
99.582000,0.10,0.01
99.583000,0.09,0.01
99.584000,0.11,0.01
99.586000,0.09,0.01
99.587000,0.08,0.01
99.588000,0.08,0.01
99.589000,0.10,0.01
99.590000,0.11,0.01
99.591000,0.08,0.01
99.592000,0.08,0.01
99.593000,0.10,0.01
99.594000,0.08,0.01
99.595000,0.08,0.01
99.596000,0.10,0.01
99.597000,0.08,0.01
99.598000,0.09,0.01
99.599000,0.11,0.01
99.600000,0.15,0.04
99.601000,0.09,0.01
99.603000,0.09,0.01
99.604000,0.08,0.01
99.605000,0.12,0.01
99.606000,0.11,0.01
99.607000,0.10,0.01
99.608000,0.10,0.01
99.609000,0.09,0.01
99.610000,0.08,0.01
99.611000,0.13,0.01
99.612000,0.14,0.01
99.613000,0.10,0.01
99.614000,0.12,0.01
99.615000,0.10,0.01
99.616000,0.09,0.01
99.617000,0.12,0.01
99.618000,0.09,0.01
99.619000,0.09,0.01
99.620000,0.12,0.01
99.621000,0.10,0.01
99.622000,0.16,0.01
99.623000,0.10,0.01
99.624000,0.11,0.01
99.625000,0.33,0.01
99.626000,0.09,0.01
99.627000,0.10,0.01
99.628000,0.09,0.01
99.629000,0.12,0.01
99.630000,0.11,0.01
99.631000,0.09,0.01
99.632000,0.13,0.01
99.633000,0.12,0.01
99.634000,0.14,0.01
99.635000,0.12,0.01
99.636000,0.08,0.01
99.637000,0.10,0.01
99.638000,0.10,0.01
99.639000,0.10,0.01
99.640000,0.21,0.01
99.641000,0.10,0.01
99.643000,0.09,0.01
99.644000,0.11,0.01
99.645000,0.10,0.01
99.646000,0.11,0.01
99.647000,0.09,0.01
99.648000,0.10,0.01
99.650000,0.11,0.01
99.651000,0.09,0.01
99.652000,0.10,0.01
99.654000,0.11,0.01
99.655000,0.13,0.01
99.656000,0.12,0.01
99.657000,0.09,0.01
99.658000,0.12,0.01
99.659000,0.09,0.01
99.660000,0.11,0.01
99.661000,0.11,0.01
99.662000,0.11,0.01
99.663000,0.15,0.01
99.664000,0.10,0.01
99.665000,0.32,0.01
99.666000,0.08,0.01
99.667000,0.11,0.01
99.668000,0.09,0.01
99.669000,0.11,0.01
99.670000,0.08,0.01
99.671000,0.08,0.01
99.672000,0.10,0.01
99.673000,0.10,0.01
99.674000,0.10,0.01
99.675000,0.10,0.01
99.676000,0.11,0.01
99.677000,0.09,0.01
99.678000,0.08,0.01
99.679000,0.09,0.01
99.680000,0.10,0.01
99.681000,0.11,0.01
99.682000,0.08,0.01
99.683000,0.08,0.01
99.684000,0.08,0.01
99.685000,0.15,0.01
99.686000,0.09,0.01
99.687000,0.09,0.01
99.688000,0.12,0.01
99.689000,0.08,0.01
99.690000,0.10,0.01
99.691000,0.09,0.01
99.692000,0.09,0.01
99.693000,0.10,0.01
99.695000,0.11,0.01
99.696000,0.11,0.01
99.697000,0.10,0.01
99.699000,0.14,0.01
99.700000,0.10,0.01
99.701000,0.10,0.01
99.702000,0.09,0.01
99.703000,0.08,0.01
99.704000,0.07,0.01
99.705000,0.11,0.01
99.706000,0.10,0.01
99.707000,0.10,0.01
99.708000,0.12,0.01
99.709000,0.08,0.02
99.710000,0.09,0.01
99.711000,0.10,0.01
99.713000,0.11,0.01
99.714000,0.09,0.01
99.715000,0.12,0.01
99.716000,0.09,0.01
99.717000,0.10,0.01
99.718000,0.11,0.01
99.719000,0.09,0.01
99.720000,0.11,0.01
99.721000,0.09,0.01
99.722000,0.12,0.01
99.723000,0.16,0.01
99.724000,0.12,0.01
99.726000,0.09,0.01
99.727000,0.10,0.01
99.728000,0.11,0.01
99.729000,0.11,0.01
99.730000,0.08,0.01
99.731000,0.12,0.01
99.732000,0.11,0.01
99.733000,0.09,0.01
99.734000,0.09,0.01
99.735000,0.09,0.01
99.736000,0.09,0.01
99.737000,0.10,0.01
99.738000,0.08,0.01
99.739000,0.11,0.01
99.740000,0.11,0.01
99.741000,0.12,0.01
99.742000,0.13,0.01
99.743000,0.10,0.01
99.745000,0.15,0.01
99.746000,0.07,0.01
99.747000,0.09,0.01
99.748000,0.08,0.01
99.749000,0.11,0.01
99.750000,0.10,0.02
99.751000,0.09,0.01
99.752000,0.13,0.01
99.753000,0.11,0.01
99.754000,0.08,0.01
99.755000,0.08,0.01
99.756000,0.13,0.01
99.757000,0.10,0.01
99.758000,0.11,0.01
99.759000,0.10,0.01
99.760000,0.09,0.01
99.761000,0.08,0.01
99.763000,0.09,0.01
99.765000,0.41,0.01
99.766000,0.08,0.01
99.767000,0.10,0.01
99.768000,0.09,0.01
99.769000,0.10,0.01
99.770000,0.09,0.01
99.771000,0.08,0.01
99.772000,0.09,0.01
99.773000,0.10,0.01
99.774000,0.09,0.01
99.775000,0.10,0.01
99.776000,0.08,0.01
99.777000,0.11,0.01
99.778000,0.15,0.01
99.779000,0.13,0.01
99.780000,0.10,0.01
99.781000,0.09,0.01
99.783000,0.16,0.01
99.784000,0.09,0.01
99.785000,0.12,0.01
99.786000,0.09,0.01
99.787000,0.09,0.01
99.788000,0.10,0.01
99.789000,0.09,0.01
99.790000,0.08,0.01
99.791000,0.14,0.01
99.792000,0.09,0.01
99.793000,0.14,0.01
99.794000,0.11,0.01
99.795000,0.14,0.01
99.796000,0.11,0.01
99.797000,0.11,0.01
99.798000,0.09,0.01
99.799000,0.09,0.01
99.800000,0.12,0.01
99.801000,0.09,0.01
99.802000,0.12,0.04
99.803000,0.18,0.01
99.804000,0.08,0.01
99.805000,0.11,0.01
99.806000,0.11,0.01
99.807000,0.15,0.01
99.808000,0.10,0.01
99.809000,0.09,0.01
99.810000,0.16,0.01
99.811000,0.12,0.01
99.812000,0.11,0.01
99.813000,0.13,0.01
99.814000,0.12,0.01
99.815000,0.12,0.01
99.816000,0.13,0.01
99.817000,0.12,0.01
99.818000,0.11,0.01
99.820000,0.11,0.01
99.821000,0.08,0.01
99.823000,0.13,0.01
99.824000,0.13,0.01
99.825000,0.14,0.04
99.826000,0.20,0.01
99.827000,0.09,0.01
99.828000,0.19,0.01
99.829000,0.11,0.01
99.830000,0.12,0.01
99.831000,0.12,0.01
99.832000,0.12,0.01
99.833000,0.09,0.01
99.835000,0.14,0.01
99.836000,0.09,0.01
99.837000,0.10,0.01
99.838000,0.13,0.01
99.839000,0.13,0.01
99.840000,0.09,0.01
99.841000,0.13,0.01
99.842000,0.14,0.01
99.843000,0.10,0.01
99.844000,0.13,0.01
99.845000,0.10,0.01
99.846000,0.12,0.01
99.847000,0.10,0.01
99.848000,0.12,0.01
99.849000,0.10,0.01
99.850000,0.12,0.21
99.851000,0.11,0.01
99.852000,0.11,0.01
99.853000,0.10,0.01
99.854000,0.08,0.01
99.855000,0.11,0.01
99.856000,0.10,0.01
99.857000,0.12,0.01
99.858000,0.10,0.01
99.859000,0.10,0.01
99.860000,0.13,0.01
99.861000,0.10,0.01
99.862000,0.11,0.01
99.863000,0.10,0.01
99.864000,0.10,0.01
99.865000,0.11,0.01
99.866000,0.09,0.01
99.867000,0.12,0.01
99.868000,0.12,0.01
99.869000,0.11,0.01
99.870000,0.10,0.01
99.871000,0.08,0.01
99.872000,0.08,0.01
99.873000,0.13,0.01
99.874000,0.13,0.01
99.875000,0.12,0.01
99.876000,0.12,0.01
99.877000,0.08,0.01
99.878000,0.09,0.01
99.879000,0.09,0.01
99.880000,0.10,0.01
99.881000,0.09,0.01
99.882000,0.11,0.01
99.883000,0.08,0.01
99.884000,0.08,0.01
99.885000,0.11,0.01
99.886000,0.09,0.01
99.887000,0.08,0.01
99.888000,0.09,0.01
99.889000,0.08,0.01
99.890000,0.29,0.03
99.891000,0.08,0.01
99.892000,0.11,0.01
99.893000,0.10,0.01
99.894000,0.09,0.01
99.895000,0.10,0.01
99.896000,0.09,0.01
99.897000,0.07,0.01
99.898000,0.10,0.01
99.899000,0.08,0.01
99.900000,0.10,0.01
99.901000,0.10,0.01
99.902000,0.07,0.00
99.903000,0.09,0.01
99.904000,0.10,0.01
99.905000,0.09,0.01
99.906000,0.10,0.01
99.907000,0.09,0.01
99.908000,0.09,0.01
99.909000,0.13,0.01
99.910000,0.31,0.01
99.911000,0.10,0.01
99.912000,0.06,0.00
99.913000,0.09,0.01
99.914000,0.08,0.01
99.915000,0.13,0.01
99.917000,0.08,0.01
99.919000,0.16,0.01
99.920000,0.09,0.01
99.921000,0.08,0.01
99.922000,0.11,0.01
99.924000,0.11,0.01
99.925000,0.09,0.01
99.926000,0.11,0.01
99.927000,0.10,0.01
99.928000,0.08,0.01
99.929000,0.08,0.01
99.930000,0.11,0.01
99.932000,0.14,0.01
99.933000,0.08,0.01
99.934000,0.11,0.01
99.935000,0.09,0.01
99.936000,0.08,0.01
99.937000,0.08,0.01
99.938000,0.10,0.01
99.939000,0.09,0.01
99.940000,0.11,0.01
99.941000,0.10,0.01
99.942000,0.10,0.01
99.943000,0.15,0.01
99.945000,0.14,0.01
99.946000,0.21,0.01
99.947000,0.08,0.01
99.948000,0.11,0.01
99.949000,0.10,0.01
99.950000,0.09,0.01
99.951000,0.11,0.01
99.952000,0.08,0.01
99.953000,0.08,0.01
99.954000,0.10,0.01
99.955000,0.16,0.01
99.956000,0.09,0.01
99.957000,0.09,0.01
99.958000,0.11,0.01
99.959000,0.11,0.01
99.960000,0.11,0.01
99.961000,0.09,0.01
99.963000,0.11,0.01
99.964000,0.09,0.01
99.965000,0.10,0.01
99.966000,0.11,0.01
99.967000,0.10,0.01
99.968000,0.11,0.01
99.970000,0.09,0.01
99.971000,0.11,0.01
99.972000,0.35,0.01
99.973000,0.09,0.01
99.974000,0.17,0.01
99.976000,0.14,0.01
99.977000,0.08,0.01
99.978000,0.08,0.01
99.979000,0.09,0.01
99.980000,0.10,0.01
99.981000,0.08,0.01
99.982000,0.09,0.01
99.983000,0.08,0.01
99.984000,0.09,0.01
99.986000,0.09,0.01
99.987000,0.11,0.01
99.988000,0.11,0.01
99.989000,0.10,0.01
99.990000,0.11,0.01
99.991000,0.11,0.01
99.992000,0.09,0.01
99.993000,0.08,0.01
99.995000,0.09,0.01
99.996000,0.09,0.01
99.997000,0.11,0.01
99.998000,0.13,0.01
99.999000,0.12,0.01
100.000000,0.11,0.01
100.001000,0.10,0.01
100.003000,0.12,0.01
100.004000,0.14,0.01
100.005000,0.13,0.01
100.006000,0.11,0.01
100.007000,0.12,0.01
100.008000,0.13,0.01
100.009000,0.18,0.01
100.010000,0.13,0.01
100.011000,0.09,0.01
100.012000,0.13,0.01
100.013000,0.12,0.01
100.014000,0.13,0.01
100.016000,0.14,0.01
100.017000,0.11,0.01
100.018000,0.13,0.01
100.019000,0.10,0.01
100.020000,0.09,0.01
100.021000,0.10,0.01
100.022000,0.13,0.01
100.023000,0.13,0.01
100.024000,0.11,0.01
100.025000,0.13,0.01
100.026000,0.13,0.01
100.027000,0.10,0.01
100.028000,0.12,0.01
100.029000,0.11,0.01
100.030000,0.10,0.01
100.031000,0.07,0.01
100.032000,0.12,0.01
100.033000,0.12,0.01
100.034000,0.11,0.01
100.036000,0.09,0.01
100.037000,0.11,0.01
100.038000,0.10,0.01
100.039000,0.10,0.01
100.040000,0.12,0.01
100.041000,0.10,0.01
100.043000,0.11,0.01
100.044000,0.11,0.01
100.046000,0.13,0.01
100.047000,0.10,0.01
100.048000,0.12,0.01
100.050000,0.09,0.01
100.051000,0.11,0.01
100.052000,0.08,0.01
100.053000,0.08,0.01
100.054000,0.10,0.01
100.055000,0.11,0.01
100.056000,0.11,0.01
100.057000,0.11,0.01
100.058000,0.13,0.01
100.059000,0.11,0.01
100.060000,0.09,0.01
100.061000,0.09,0.01
100.062000,0.10,0.01
100.063000,0.09,0.01
100.064000,0.08,0.01
100.066000,0.10,0.03
100.067000,0.08,0.01
100.068000,0.08,0.01
100.069000,0.08,0.01
100.070000,0.07,0.00
100.071000,0.09,0.01
100.072000,0.10,0.01
100.073000,0.10,0.01
100.074000,0.11,0.01
100.075000,0.10,0.01
100.076000,0.15,0.01
100.077000,0.09,0.02
100.078000,0.11,0.01
100.079000,0.12,0.01
100.080000,0.11,0.01
100.081000,0.07,0.00
100.082000,0.09,0.01
100.083000,0.10,0.01
100.084000,0.08,0.01
100.085000,0.08,0.01
100.086000,0.08,0.01
100.087000,0.09,0.01
100.088000,0.11,0.01
100.089000,0.09,0.01
100.090000,0.09,0.01
100.091000,0.10,0.01
100.092000,0.10,0.01
100.093000,0.08,0.01
100.094000,0.10,0.01
100.095000,0.10,0.01
100.096000,0.10,0.01
100.097000,0.10,0.01
100.098000,0.09,0.01
100.099000,0.08,0.01
100.100000,0.08,0.01
100.101000,0.09,0.01
100.102000,0.11,0.01
100.103000,0.09,0.01
100.104000,0.11,0.01
100.105000,0.11,0.01
100.106000,0.11,0.01
100.107000,0.10,0.01
100.108000,0.11,0.01
100.109000,0.17,0.01
100.110000,0.11,0.01
100.111000,0.12,0.01
100.112000,0.11,0.01
100.113000,0.11,0.01
100.114000,0.17,0.01
100.115000,0.12,0.01
100.116000,0.10,0.01
100.117000,0.09,0.01
100.118000,0.11,0.01
100.119000,0.11,0.01
100.120000,0.08,0.01
100.121000,0.08,0.01
100.122000,0.10,0.01
100.123000,0.11,0.01
100.124000,0.09,0.01
100.125000,0.11,0.01
100.126000,0.10,0.01
100.127000,0.08,0.01
100.128000,0.11,0.01
100.129000,0.11,0.01
100.131000,0.10,0.01
100.132000,0.09,0.01
100.133000,0.08,0.01
100.134000,0.10,0.01
100.135000,0.09,0.01
100.136000,0.07,0.01
100.137000,0.09,0.01
100.138000,0.11,0.01
100.139000,0.10,0.01
100.140000,0.11,0.01
100.141000,0.10,0.01
100.142000,0.09,0.01
100.143000,0.09,0.01
100.145000,0.11,0.01
100.146000,0.12,0.01
100.147000,0.11,0.01
100.148000,0.09,0.01
100.149000,0.09,0.01
100.150000,0.09,0.01
100.151000,0.10,0.01
100.152000,0.11,0.01
100.153000,0.11,0.01
100.154000,0.11,0.01
100.155000,0.08,0.01
100.156000,0.12,0.03
100.157000,0.09,0.01
100.158000,0.10,0.01
100.159000,0.10,0.01
100.160000,0.08,0.01
100.161000,0.11,0.01
100.162000,0.11,0.01
100.164000,0.08,0.01
100.165000,0.10,0.01
100.166000,0.09,0.01
100.168000,0.11,0.01
100.169000,0.08,0.01
100.170000,0.07,0.01
100.171000,0.09,0.01
100.172000,0.08,0.01
100.173000,0.11,0.01
100.174000,0.09,0.01
100.175000,0.09,0.01
100.176000,0.10,0.01
100.177000,0.09,0.01
100.178000,0.09,0.01
100.179000,0.11,0.01
100.180000,0.10,0.01
100.181000,0.08,0.01
100.182000,0.10,0.01
100.183000,0.10,0.01
100.184000,0.10,0.01
100.185000,0.08,0.01
100.186000,0.09,0.01
100.187000,0.08,0.01
100.188000,0.08,0.01
100.189000,0.08,0.01
100.190000,0.11,0.01
100.191000,0.08,0.01
100.192000,0.09,0.01
100.193000,0.10,0.01
100.194000,0.10,0.01
100.195000,0.10,0.01
100.196000,0.11,0.01
100.197000,0.09,0.01
100.198000,0.14,0.01
100.199000,0.08,0.01
100.200000,0.09,0.01
100.201000,0.10,0.01
100.202000,0.13,0.01
100.203000,0.08,0.01
100.204000,0.08,0.01
100.205000,0.10,0.01
100.206000,0.09,0.01
100.207000,0.10,0.01
100.208000,0.12,0.01
100.209000,0.10,0.01
100.211000,0.10,0.01
100.212000,0.10,0.01
100.213000,0.12,0.01
100.214000,0.11,0.01
100.215000,0.09,0.01
100.216000,0.08,0.01
100.217000,0.09,0.01
100.218000,0.08,0.01
100.219000,0.10,0.01
100.220000,0.11,0.01
100.221000,0.13,0.01
100.222000,0.09,0.01
100.223000,0.11,0.01
100.224000,0.10,0.01
100.225000,0.09,0.01
100.226000,0.09,0.01
100.227000,0.08,0.01
100.228000,0.11,0.01
100.229000,0.10,0.01
100.230000,0.10,0.01
100.231000,0.08,0.01
100.232000,0.11,0.01
100.233000,0.08,0.01
100.234000,0.11,0.01
100.235000,0.11,0.01
100.236000,0.08,0.01
100.237000,0.10,0.01
100.238000,0.09,0.01
100.239000,0.11,0.01
100.240000,0.12,0.01
100.241000,0.11,0.01
100.242000,0.09,0.01
100.243000,0.11,0.01
