t,ex,ey,eyaw
92.294000,17.380,7.276,3.03824
92.410000,18.038,7.610,2.77076
92.510000,18.667,7.763,2.54004
92.579000,19.111,7.807,2.39799
92.626000,19.471,7.813,2.29949
92.676000,19.822,7.782,2.19604
92.711000,20.112,7.743,2.12117
92.750000,20.372,7.697,2.05820
92.799000,20.664,7.599,1.96932
92.863000,21.032,7.377,1.82066
92.928000,21.332,7.163,1.71070
92.989000,21.628,6.907,1.61357
93.080000,21.972,6.518,1.51066
93.161000,22.274,6.168,1.45176
93.254000,22.599,5.768,1.41406
93.337000,22.919,5.399,1.40869
93.412000,23.217,5.080,1.40961
93.504000,23.554,4.690,1.41226
93.597000,23.903,4.276,1.41208
93.692000,24.248,3.867,1.41299
93.767000,24.538,3.559,1.41342
93.824000,24.785,3.324,1.41111
93.894000,25.054,3.048,1.40988
93.953000,25.282,2.842,1.40764
93.995000,25.484,2.683,1.40892
94.035000,25.673,2.547,1.40619
94.074000,25.859,2.413,1.40311
94.131000,26.079,2.216,1.40160
94.175000,26.272,2.064,1.40191
94.220000,26.464,1.913,1.40212
94.251000,26.621,1.826,1.40401
94.289000,26.799,1.698,1.40497
94.322000,26.954,1.613,1.40451
94.347000,27.107,1.528,1.40093
94.382000,27.269,1.424,1.40083
94.420000,27.431,1.321,1.40051
94.447000,27.570,1.258,1.39978
94.478000,27.729,1.156,1.40073
94.508000,27.876,1.075,1.40193
94.544000,28.033,0.974,1.40343
94.572000,28.179,0.894,1.40328
94.601000,28.322,0.814,1.40220
94.624000,28.445,0.773,1.40260
94.647000,28.567,0.733,1.40231
94.648000,28.581,0.716,1.40239
94.649000,28.596,0.698,1.40251
94.650000,28.610,0.681,1.40262
94.651000,28.624,0.664,1.40259
94.652000,28.638,0.647,1.40251
94.653000,28.652,0.630,1.40258
94.655000,28.670,0.615,1.40266
94.656000,28.685,0.598,1.40258
94.657000,28.699,0.581,1.40248
94.658000,28.713,0.564,1.40243
94.659000,28.717,0.566,1.40258
94.660000,28.721,0.568,1.40260
94.661000,28.735,0.551,1.40272
94.662000,28.739,0.553,1.40272
94.663000,28.743,0.554,1.40265
94.664000,28.747,0.556,1.40258
94.665000,28.751,0.558,1.40254
94.666000,28.755,0.559,1.40258
94.667000,28.759,0.561,1.40266
94.668000,28.763,0.563,1.40246
94.669000,28.767,0.565,1.40246
94.670000,28.771,0.566,1.40252
94.671000,28.775,0.568,1.40244
94.672000,28.789,0.551,1.40245
94.673000,28.793,0.553,1.40244
94.674000,28.797,0.555,1.40226
94.675000,28.801,0.556,1.40218
94.676000,28.805,0.558,1.40219
94.677000,28.809,0.560,1.40222
94.678000,28.813,0.562,1.40225
94.679000,28.817,0.563,1.40219
94.680000,28.821,0.565,1.40216
94.681000,28.825,0.567,1.40217
94.682000,28.829,0.568,1.40206
94.683000,28.843,0.552,1.40209
94.684000,28.847,0.553,1.40217
94.685000,28.851,0.555,1.40223
94.686000,28.855,0.557,1.40213
94.687000,28.859,0.558,1.40226
94.688000,28.863,0.560,1.40217
94.689000,28.867,0.562,1.40223
94.690000,28.871,0.564,1.40220
94.691000,28.875,0.565,1.40214
94.692000,28.879,0.567,1.40211
94.693000,28.883,0.569,1.40211
94.694000,28.887,0.571,1.40220
94.695000,28.891,0.572,1.40204
94.696000,28.895,0.574,1.40208
94.697000,28.899,0.576,1.40197
94.698000,28.903,0.577,1.40201
94.699000,28.917,0.561,1.40209
94.700000,28.921,0.562,1.40210
94.701000,28.925,0.564,1.40208
94.702000,28.929,0.566,1.40205
94.703000,28.933,0.567,1.40205
94.704000,28.937,0.569,1.40206
94.705000,28.941,0.571,1.40218
94.706000,28.945,0.573,1.40214
94.707000,28.949,0.574,1.40208
94.708000,28.953,0.576,1.40215
94.710000,28.961,0.579,1.40206
94.711000,28.965,0.581,1.40212
94.712000,28.969,0.583,1.40206
94.713000,28.973,0.585,1.40196
94.714000,28.977,0.586,1.40198
94.715000,28.991,0.569,1.40201
94.716000,28.995,0.571,1.40204
94.717000,28.999,0.573,1.40201
94.718000,29.003,0.575,1.40194
94.719000,29.007,0.576,1.40205
94.720000,29.011,0.578,1.40195
94.721000,29.015,0.580,1.40190
94.722000,29.019,0.581,1.40191
94.723000,29.023,0.583,1.40198
94.724000,29.027,0.585,1.40199
94.725000,29.031,0.587,1.40202
94.726000,29.035,0.588,1.40204
94.727000,29.049,0.571,1.40213
94.728000,29.053,0.573,1.40229
94.729000,29.057,0.575,1.40233
94.730000,29.061,0.577,1.40222
94.731000,29.065,0.578,1.40212
94.732000,29.069,0.580,1.40204
94.733000,29.073,0.582,1.40195
94.734000,29.077,0.583,1.40198
94.735000,29.081,0.585,1.40202
94.736000,29.095,0.568,1.40200
94.738000,29.103,0.572,1.40189
94.739000,29.107,0.573,1.40184
94.740000,29.111,0.575,1.40201
94.741000,29.124,0.558,1.40195
94.742000,29.128,0.560,1.40205
94.743000,29.132,0.562,1.40222
94.744000,29.136,0.564,1.40222
94.745000,29.140,0.565,1.40226
94.746000,29.154,0.549,1.40234
94.747000,29.158,0.550,1.40224
94.748000,29.162,0.552,1.40222
94.749000,29.166,0.554,1.40211
94.750000,29.170,0.555,1.40214
94.751000,29.184,0.539,1.40202
94.752000,29.188,0.540,1.40203
94.753000,29.192,0.542,1.40196
94.754000,29.196,0.544,1.40189
94.755000,29.209,0.527,1.40199
94.756000,29.213,0.529,1.40205
94.757000,29.217,0.530,1.40200
94.758000,29.221,0.532,1.40203
94.759000,29.225,0.534,1.40198
94.760000,29.229,0.535,1.40202
94.761000,29.243,0.519,1.40194
94.762000,29.247,0.521,1.40194
94.763000,29.251,0.522,1.40199
94.764000,29.255,0.524,1.40202
94.765000,29.259,0.526,1.40209
94.766000,29.273,0.509,1.40219
94.767000,29.277,0.511,1.40224
94.769000,29.284,0.514,1.40229
94.770000,29.288,0.516,1.40220
94.771000,29.302,0.499,1.40219
94.772000,29.306,0.501,1.40232
94.773000,29.310,0.502,1.40241
94.774000,29.314,0.504,1.40239
94.775000,29.318,0.506,1.40245
94.776000,29.332,0.489,1.40261
94.777000,29.336,0.491,1.40264
94.778000,29.340,0.493,1.40260
94.779000,29.344,0.494,1.40248
94.780000,29.347,0.496,1.40252
94.781000,29.361,0.479,1.40243
94.782000,29.365,0.481,1.40250
94.783000,29.369,0.483,1.40237
94.784000,29.373,0.484,1.40241
94.785000,29.377,0.486,1.40248
94.786000,29.391,0.470,1.40236
94.787000,29.395,0.471,1.40254
94.789000,29.402,0.475,1.40244
94.791000,29.420,0.460,1.40227
94.792000,29.424,0.462,1.40225
94.793000,29.428,0.463,1.40230
94.794000,29.432,0.465,1.40245
94.795000,29.446,0.448,1.40237
94.796000,29.449,0.450,1.40236
94.797000,29.453,0.452,1.40238
94.798000,29.457,0.453,1.40230
94.799000,29.461,0.455,1.40234
94.800000,29.465,0.457,1.40239
94.801000,29.479,0.440,1.40230
94.802000,29.483,0.442,1.40237
94.803000,29.487,0.444,1.40241
94.804000,29.490,0.445,1.40224
94.805000,29.494,0.447,1.40225
94.806000,29.508,0.430,1.40233
94.807000,29.512,0.432,1.40231
94.808000,29.516,0.434,1.40229
94.809000,29.520,0.435,1.40220
94.810000,29.524,0.437,1.40209
94.811000,29.537,0.421,1.40203
94.812000,29.541,0.422,1.40194
94.813000,29.545,0.424,1.40199
94.814000,29.549,0.426,1.40203
94.815000,29.553,0.427,1.40206
94.816000,29.566,0.411,1.40216
94.817000,29.570,0.413,1.40225
94.818000,29.574,0.414,1.40230
94.819000,29.578,0.416,1.40227
94.820000,29.592,0.400,1.40217
94.821000,29.596,0.401,1.40223
94.823000,29.603,0.405,1.40217
94.824000,29.607,0.406,1.40210
94.826000,29.625,0.392,1.40214
94.827000,29.629,0.393,1.40220
94.828000,29.633,0.395,1.40231
94.829000,29.636,0.397,1.40227
94.830000,29.640,0.398,1.40236
94.831000,29.654,0.382,1.40238
94.832000,29.658,0.384,1.40246
94.833000,29.662,0.385,1.40248
94.834000,29.666,0.387,1.40249
94.835000,29.669,0.389,1.40258
94.836000,29.683,0.372,1.40253
94.837000,29.687,0.374,1.40256
94.838000,29.691,0.376,1.40251
94.839000,29.695,0.377,1.40250
94.840000,29.698,0.379,1.40248
94.841000,29.712,0.363,1.40240
94.842000,29.716,0.364,1.40241
94.843000,29.720,0.366,1.40234
94.844000,29.724,0.367,1.40242
94.845000,29.727,0.369,1.40241
94.846000,29.741,0.353,1.40235
94.847000,29.745,0.355,1.40246
94.848000,29.749,0.356,1.40240
94.849000,29.753,0.358,1.40248
94.850000,29.756,0.359,1.40246
94.851000,29.770,0.343,1.40247
94.853000,29.778,0.347,1.40220
94.854000,29.781,0.348,1.40223
94.856000,29.799,0.334,1.40216
94.857000,29.803,0.335,1.40214
94.858000,29.807,0.337,1.40222
94.859000,29.810,0.339,1.40215
94.860000,29.814,0.340,1.40229
94.861000,29.828,0.324,1.40229
94.862000,29.832,0.326,1.40230
94.863000,29.835,0.327,1.40226
94.864000,29.839,0.329,1.40236
94.865000,29.843,0.331,1.40215
94.866000,29.857,0.314,1.40221
94.867000,29.860,0.316,1.40233
94.868000,29.864,0.318,1.40250
94.869000,29.868,0.319,1.40241
94.870000,29.872,0.321,1.40254
94.871000,29.885,0.305,1.40257
94.872000,29.889,0.307,1.40269
94.873000,29.893,0.308,1.40277
94.874000,29.897,0.310,1.40287
94.875000,29.901,0.311,1.40303
94.876000,29.914,0.295,1.40310
94.877000,29.918,0.297,1.40303
94.878000,29.922,0.299,1.40313
94.879000,29.926,0.300,1.40321
94.880000,29.939,0.284,1.40321
94.881000,29.943,0.286,1.40328
94.882000,29.947,0.287,1.40337
94.883000,29.951,0.289,1.40327
94.884000,29.954,0.291,1.40319
94.885000,29.968,0.274,1.40320
94.886000,29.972,0.276,1.40317
94.887000,29.975,0.278,1.40315
94.888000,29.979,0.279,1.40313
94.890000,29.987,0.283,1.40305
94.891000,30.000,0.267,1.40315
94.892000,30.004,0.268,1.40300
94.893000,30.008,0.270,1.40313
94.894000,30.012,0.272,1.40314
94.895000,30.015,0.273,1.40321
94.896000,30.029,0.257,1.40322
94.897000,30.033,0.259,1.40320
94.898000,30.036,0.260,1.40313
94.899000,30.040,0.262,1.40305
94.900000,30.044,0.264,1.40297
94.901000,30.057,0.248,1.40294
94.902000,30.061,0.249,1.40293
94.903000,30.065,0.251,1.40297
94.904000,30.069,0.252,1.40303
94.905000,30.073,0.254,1.40314
94.906000,30.086,0.238,1.40313
94.908000,30.094,0.241,1.40307
94.909000,30.097,0.243,1.40297
94.910000,30.101,0.245,1.40300
94.911000,30.115,0.229,1.40294
94.912000,30.118,0.230,1.40295
94.913000,30.122,0.232,1.40286
94.914000,30.126,0.233,1.40270
94.915000,30.130,0.235,1.40274
94.916000,30.143,0.219,1.40269
94.917000,30.147,0.221,1.40268
94.918000,30.151,0.222,1.40265
94.919000,30.154,0.224,1.40248
94.920000,30.158,0.226,1.40254
94.921000,30.172,0.210,1.40239
94.922000,30.175,0.211,1.40255
94.924000,30.183,0.215,1.40253
94.925000,30.187,0.216,1.40246
94.926000,30.200,0.200,1.40248
94.927000,30.204,0.202,1.40250
94.929000,30.211,0.205,1.40249
94.930000,30.215,0.207,1.40236
94.931000,30.228,0.191,1.40238
94.932000,30.232,0.192,1.40234
94.933000,30.236,0.194,1.40246
94.934000,30.240,0.196,1.40237
94.935000,30.243,0.197,1.40245
94.936000,30.257,0.181,1.40268
94.937000,30.260,0.183,1.40265
94.938000,30.264,0.185,1.40267
94.939000,30.268,0.186,1.40262
94.940000,30.281,0.170,1.40277
94.941000,30.285,0.172,1.40278
94.942000,30.289,0.174,1.40271
94.943000,30.292,0.175,1.40274
94.944000,30.296,0.177,1.40265
94.945000,30.300,0.179,1.40260
94.946000,30.313,0.163,1.40265
94.947000,30.317,0.164,1.40263
94.949000,30.324,0.167,1.40273
94.950000,30.328,0.169,1.40277
94.951000,30.341,0.153,1.40274
94.952000,30.345,0.155,1.40288
94.953000,30.349,0.157,1.40282
94.954000,30.353,0.158,1.40272
94.955000,30.356,0.160,1.40261
94.956000,30.370,0.144,1.40269
94.957000,30.373,0.146,1.40255
94.958000,30.377,0.147,1.40240
94.959000,30.381,0.149,1.40235
94.960000,30.394,0.133,1.40244
94.961000,30.398,0.135,1.40250
94.963000,30.405,0.138,1.40261
94.964000,30.409,0.139,1.40257
94.965000,30.413,0.141,1.40265
94.966000,30.426,0.125,1.40274
94.967000,30.430,0.127,1.40289
94.968000,30.433,0.128,1.40283
94.969000,30.437,0.130,1.40300
94.970000,30.441,0.132,1.40293
94.971000,30.454,0.116,1.40296
94.972000,30.458,0.118,1.40297
94.974000,30.465,0.121,1.40271
94.975000,30.469,0.122,1.40279
94.976000,30.482,0.107,1.40280
94.977000,30.486,0.108,1.40300
94.978000,30.489,0.110,1.40297
94.979000,30.493,0.111,1.40298
94.980000,30.497,0.113,1.40301
94.981000,30.510,0.097,1.40310
94.982000,30.514,0.099,1.40314
94.983000,30.517,0.100,1.40313
94.984000,30.521,0.102,1.40309
94.985000,30.525,0.104,1.40313
94.986000,30.538,0.088,1.40329
94.987000,30.541,0.090,1.40320
94.988000,30.545,0.091,1.40317
94.989000,30.549,0.093,1.40313
94.990000,30.553,0.094,1.40319
94.991000,30.566,0.079,1.40324
94.992000,30.569,0.080,1.40314
94.993000,30.573,0.082,1.40300
94.995000,30.580,0.085,1.40303
94.996000,30.593,0.069,1.40307
94.997000,30.597,0.071,1.40316
94.998000,30.601,0.073,1.40326
94.999000,30.604,0.074,1.40307
95.000000,30.617,0.058,1.40315
95.002000,30.625,0.062,1.40297
95.003000,30.628,0.063,1.40292
95.005000,30.636,0.066,1.40276
95.006000,30.649,0.051,1.40276
95.007000,30.653,0.052,1.40271
95.008000,30.656,0.054,1.40261
95.009000,30.660,0.056,1.40264
95.010000,30.664,0.057,1.40267
95.011000,30.677,0.042,1.40261
95.012000,30.680,0.043,1.40255
95.013000,30.684,0.045,1.40255
95.014000,30.688,0.046,1.40268
95.015000,30.691,0.048,1.40268
95.016000,30.704,0.032,1.40277
95.017000,30.708,0.034,1.40286
95.018000,30.712,0.036,1.40286
95.019000,30.715,0.037,1.40277
95.020000,30.719,0.039,1.40270
95.021000,30.732,0.023,1.40278
95.022000,30.736,0.025,1.40254
95.023000,30.739,0.026,1.40250
95.024000,30.743,0.028,1.40246
95.025000,30.747,0.030,1.40254
95.026000,30.760,0.014,1.40257
95.027000,30.763,0.016,1.40269
95.028000,30.767,0.017,1.40263
95.029000,30.771,0.019,1.40259
95.030000,30.774,0.020,1.40262
95.031000,30.787,0.005,1.40266
95.032000,30.791,0.006,1.40268
95.033000,30.794,0.008,1.40265
95.034000,30.798,0.010,1.40258
95.035000,30.802,0.011,1.40264
95.036000,30.815,-0.004,1.40263
95.037000,30.818,-0.003,1.40250
95.038000,30.822,-0.001,1.40246
95.039000,30.826,0.000,1.40249
95.040000,30.829,0.002,1.40261
95.041000,30.842,-0.014,1.40263
95.042000,30.846,-0.012,1.40270
95.043000,30.849,-0.010,1.40251
95.044000,30.853,-0.009,1.40243
95.045000,30.857,-0.007,1.40237
95.046000,30.860,-0.006,1.40240
95.047000,30.873,-0.021,1.40235
95.048000,30.877,-0.020,1.40232
95.049000,30.881,-0.018,1.40238
95.050000,30.884,-0.016,1.40243
95.051000,30.897,-0.032,1.40238
95.052000,30.901,-0.030,1.40232
95.053000,30.904,-0.029,1.40242
95.054000,30.908,-0.027,1.40240
95.055000,30.912,-0.026,1.40235
95.056000,30.924,-0.041,1.40260
95.057000,30.928,-0.039,1.40258
95.058000,30.932,-0.038,1.40262
95.059000,30.935,-0.036,1.40254
95.060000,30.939,-0.035,1.40236
95.061000,30.952,-0.050,1.40237
95.062000,30.955,-0.048,1.40236
95.063000,30.959,-0.047,1.40230
95.064000,30.963,-0.045,1.40232
95.066000,30.979,-0.059,1.40209
95.067000,30.983,-0.058,1.40209
95.068000,30.986,-0.056,1.40224
95.069000,30.990,-0.054,1.40216
95.070000,30.994,-0.053,1.40211
95.071000,31.006,-0.068,1.40207
95.072000,31.010,-0.067,1.40206
95.073000,31.014,-0.065,1.40211
95.074000,31.017,-0.063,1.40223
95.075000,31.021,-0.062,1.40220
95.076000,31.034,-0.077,1.40227
95.077000,31.037,-0.076,1.40213
95.078000,31.041,-0.074,1.40213
95.079000,31.045,-0.073,1.40196
95.080000,31.048,-0.071,1.40198
95.081000,31.061,-0.086,1.40205
95.083000,31.068,-0.083,1.40191
95.084000,31.072,-0.082,1.40182
95.085000,31.075,-0.080,1.40172
95.086000,31.088,-0.095,1.40175
95.087000,31.092,-0.094,1.40168
95.089000,31.099,-0.091,1.40176
95.090000,31.112,-0.106,1.40180
95.091000,31.115,-0.104,1.40182
95.092000,31.119,-0.103,1.40173
95.093000,31.123,-0.101,1.40170
95.094000,31.126,-0.100,1.40189
95.096000,31.142,-0.113,1.40183
95.097000,31.146,-0.112,1.40176
95.098000,31.150,-0.110,1.40184
95.099000,31.153,-0.109,1.40187
95.100000,31.157,-0.107,1.40186
95.101000,31.170,-0.122,1.40177
95.102000,31.173,-0.121,1.40176
95.103000,31.177,-0.119,1.40164
95.104000,31.180,-0.117,1.40169
95.105000,31.184,-0.116,1.40177
95.106000,31.197,-0.131,1.40180
95.107000,31.200,-0.130,1.40185
95.109000,31.207,-0.126,1.40171
95.110000,31.211,-0.125,1.40174
95.111000,31.224,-0.140,1.40163
95.112000,31.227,-0.139,1.40167
95.113000,31.231,-0.137,1.40165
95.114000,31.234,-0.135,1.40157
95.115000,31.238,-0.134,1.40150
95.116000,31.250,-0.149,1.40150
95.117000,31.254,-0.147,1.40155
95.118000,31.258,-0.146,1.40152
95.119000,31.261,-0.144,1.40149
95.120000,31.265,-0.143,1.40151
95.121000,31.277,-0.158,1.40145
95.122000,31.281,-0.156,1.40138
95.123000,31.284,-0.155,1.40132
95.124000,31.288,-0.153,1.40140
95.125000,31.292,-0.152,1.40146
95.126000,31.304,-0.167,1.40141
95.128000,31.311,-0.164,1.40125
95.129000,31.315,-0.162,1.40135
95.130000,31.318,-0.161,1.40125
95.131000,31.331,-0.176,1.40117
95.132000,31.334,-0.174,1.40120
95.133000,31.338,-0.173,1.40127
95.134000,31.342,-0.171,1.40120
95.135000,31.345,-0.170,1.40124
95.136000,31.358,-0.185,1.40098
95.137000,31.361,-0.183,1.40108
95.138000,31.365,-0.182,1.40102
95.139000,31.368,-0.180,1.40106
95.140000,31.372,-0.179,1.40123
95.141000,31.384,-0.194,1.40117
95.142000,31.388,-0.192,1.40128
95.144000,31.395,-0.189,1.40138
95.145000,31.399,-0.187,1.40139
95.146000,31.411,-0.202,1.40138
95.147000,31.415,-0.201,1.40136
95.148000,31.418,-0.199,1.40144
95.149000,31.422,-0.198,1.40132
95.150000,31.434,-0.213,1.40138
95.151000,31.438,-0.211,1.40132
95.152000,31.441,-0.210,1.40124
95.153000,31.445,-0.208,1.40125
95.154000,31.448,-0.207,1.40127
95.156000,31.464,-0.220,1.40120
95.157000,31.468,-0.219,1.40120
95.159000,31.475,-0.216,1.40124
95.160000,31.487,-0.231,1.40106
95.161000,31.491,-0.229,1.40103
95.163000,31.498,-0.226,1.40100
95.164000,31.501,-0.224,1.40093
95.165000,31.505,-0.223,1.40089
95.166000,31.517,-0.238,1.40094
95.167000,31.521,-0.236,1.40094
95.168000,31.524,-0.235,1.40105
95.169000,31.528,-0.233,1.40103
95.170000,31.531,-0.232,1.40118
95.171000,31.544,-0.247,1.40114
95.172000,31.547,-0.245,1.40120
95.173000,31.551,-0.244,1.40120
95.174000,31.554,-0.242,1.40109
95.175000,31.558,-0.241,1.40126
95.176000,31.570,-0.255,1.40137
95.177000,31.574,-0.254,1.40142
95.178000,31.577,-0.252,1.40168
95.179000,31.581,-0.251,1.40178
95.180000,31.584,-0.249,1.40175
95.181000,31.597,-0.264,1.40171
95.183000,31.604,-0.261,1.40142
95.185000,31.611,-0.258,1.40142
95.186000,31.623,-0.273,1.40156
95.187000,31.627,-0.272,1.40137
95.188000,31.630,-0.270,1.40145
95.189000,31.634,-0.268,1.40135
95.190000,31.637,-0.267,1.40138
95.191000,31.650,-0.282,1.40154
95.192000,31.653,-0.280,1.40150
95.193000,31.657,-0.279,1.40148
95.194000,31.660,-0.277,1.40150
95.195000,31.664,-0.276,1.40145
95.196000,31.676,-0.291,1.40161
95.197000,31.679,-0.289,1.40160
95.198000,31.683,-0.287,1.40156
95.199000,31.686,-0.286,1.40148
95.200000,31.690,-0.284,1.40146
95.201000,31.702,-0.299,1.40147
95.202000,31.706,-0.298,1.40143
95.203000,31.709,-0.296,1.40144
95.204000,31.713,-0.295,1.40137
95.205000,31.716,-0.293,1.40143
95.206000,31.729,-0.308,1.40134
95.207000,31.732,-0.306,1.40132
95.208000,31.736,-0.305,1.40127
95.209000,31.739,-0.303,1.40132
95.210000,31.743,-0.302,1.40128
95.211000,31.755,-0.317,1.40141
95.212000,31.758,-0.315,1.40143
95.213000,31.762,-0.314,1.40140
95.214000,31.765,-0.312,1.40131
95.215000,31.769,-0.311,1.40124
95.216000,31.781,-0.325,1.40129
95.217000,31.785,-0.324,1.40128
95.218000,31.788,-0.322,1.40131
95.219000,31.792,-0.321,1.40125
95.220000,31.795,-0.319,1.40123
95.221000,31.807,-0.334,1.40122
95.223000,31.814,-0.331,1.40112
95.224000,31.818,-0.329,1.40108
95.225000,31.821,-0.328,1.40113
95.227000,31.837,-0.341,1.40101
95.228000,31.840,-0.340,1.40116
95.229000,31.844,-0.338,1.40126
95.230000,31.847,-0.337,1.40117
95.231000,31.859,-0.351,1.40114
95.232000,31.863,-0.350,1.40114
95.233000,31.866,-0.348,1.40126
95.234000,31.870,-0.347,1.40133
95.235000,31.873,-0.345,1.40132
95.236000,31.885,-0.360,1.40125
95.237000,31.889,-0.358,1.40136
95.238000,31.892,-0.357,1.40144
95.239000,31.896,-0.355,1.40143
95.240000,31.899,-0.354,1.40152
95.241000,31.911,-0.368,1.40155
95.242000,31.915,-0.367,1.40146
95.244000,31.922,-0.364,1.40138
95.245000,31.925,-0.362,1.40122
95.246000,31.937,-0.377,1.40121
95.247000,31.941,-0.376,1.40115
95.248000,31.944,-0.374,1.40112
95.249000,31.948,-0.373,1.40118
95.250000,31.960,-0.387,1.40117
95.251000,31.963,-0.386,1.40118
95.252000,31.967,-0.384,1.40120
95.253000,31.970,-0.383,1.40098
95.254000,31.974,-0.381,1.40077
95.255000,31.977,-0.380,1.40075
95.256000,31.989,-0.394,1.40076
95.257000,31.993,-0.393,1.40081
95.259000,32.000,-0.390,1.40084
95.260000,32.003,-0.388,1.40084
95.261000,32.015,-0.403,1.40084
95.263000,32.022,-0.400,1.40107
95.264000,32.025,-0.398,1.40097
95.265000,32.029,-0.397,1.40103
95.266000,32.041,-0.411,1.40106
95.267000,32.044,-0.410,1.40119
95.268000,32.048,-0.408,1.40117
95.269000,32.051,-0.407,1.40117
95.270000,32.054,-0.405,1.40118
95.271000,32.066,-0.420,1.40126
95.272000,32.070,-0.418,1.40124
95.273000,32.073,-0.417,1.40112
95.274000,32.077,-0.415,1.40107
95.275000,32.089,-0.430,1.40101
95.276000,32.092,-0.428,1.40105
95.277000,32.096,-0.427,1.40108
95.278000,32.099,-0.426,1.40115
95.279000,32.102,-0.424,1.40101
95.280000,32.106,-0.423,1.40097
95.281000,32.118,-0.437,1.40110
95.282000,32.121,-0.436,1.40113
95.283000,32.125,-0.434,1.40108
95.284000,32.128,-0.433,1.40098
95.285000,32.132,-0.431,1.40091
95.286000,32.144,-0.445,1.40093
95.287000,32.147,-0.444,1.40091
95.288000,32.150,-0.443,1.40095
95.289000,32.154,-0.441,1.40108
95.290000,32.157,-0.440,1.40117
95.291000,32.169,-0.454,1.40116
95.292000,32.173,-0.452,1.40114
95.293000,32.176,-0.451,1.40117
95.294000,32.179,-0.450,1.40123
95.295000,32.183,-0.448,1.40105
