t,x,y,yaw,v
102.324000,-6.495,-13.005,-2.44068,0.004
102.325000,-6.495,-13.005,-2.44059,0.004
102.326000,-6.495,-13.005,-2.44067,0.004
102.327000,-6.495,-13.005,-2.44051,0.004
102.328000,-6.495,-13.005,-2.44053,0.004
102.329000,-6.495,-13.005,-2.44042,0.004
102.330000,-6.495,-13.005,-2.44034,0.003
102.331000,-6.495,-13.005,-2.44036,0.004
102.332000,-6.495,-13.005,-2.44037,0.004
102.333000,-6.495,-13.005,-2.44037,0.004
102.334000,-6.495,-13.005,-2.44043,0.003
102.335000,-6.495,-13.005,-2.44038,0.005
102.336000,-6.495,-13.005,-2.44048,0.004
102.338000,-6.495,-13.005,-2.44054,0.005
102.339000,-6.495,-13.005,-2.44059,0.004
102.340000,-6.495,-13.005,-2.44056,0.005
102.341000,-6.495,-13.005,-2.44050,0.004
102.342000,-6.495,-13.005,-2.44049,0.004
102.343000,-6.495,-13.005,-2.44051,0.004
102.344000,-6.495,-13.005,-2.44040,0.004
102.345000,-6.495,-13.005,-2.44047,0.003
102.346000,-6.495,-13.005,-2.44034,0.004
102.347000,-6.495,-13.005,-2.44036,0.004
102.348000,-6.495,-13.005,-2.44043,0.004
102.349000,-6.495,-13.005,-2.44044,0.004
102.350000,-6.495,-13.005,-2.44045,0.004
102.351000,-6.495,-13.005,-2.44053,0.004
102.352000,-6.495,-13.005,-2.44064,0.003
102.354000,-6.495,-13.005,-2.44051,0.005
102.355000,-6.495,-13.005,-2.44045,0.004
102.356000,-6.495,-13.005,-2.44035,0.003
102.357000,-6.495,-13.005,-2.44017,0.004
102.358000,-6.495,-13.005,-2.44007,0.004
102.359000,-6.495,-13.005,-2.44000,0.004
102.360000,-6.495,-13.005,-2.43993,0.004
102.361000,-6.495,-13.005,-2.43996,0.004
102.362000,-6.495,-13.005,-2.43988,0.004
102.363000,-6.495,-13.005,-2.43973,0.003
102.364000,-6.495,-13.005,-2.43978,0.004
102.365000,-6.495,-13.005,-2.43981,0.004
102.366000,-6.495,-13.005,-2.43988,0.004
102.367000,-6.495,-13.005,-2.43978,0.004
102.369000,-6.495,-13.005,-2.43960,0.006
102.370000,-6.495,-13.005,-2.43957,0.004
102.371000,-6.495,-13.005,-2.43975,0.003
102.372000,-6.495,-13.005,-2.43977,0.004
102.373000,-6.495,-13.005,-2.43970,0.004
102.374000,-6.495,-13.005,-2.43971,0.004
102.375000,-6.495,-13.005,-2.43979,0.003
102.376000,-6.495,-13.005,-2.43973,0.004
102.377000,-6.495,-13.005,-2.43983,0.003
102.378000,-6.495,-13.005,-2.43980,0.004
102.379000,-6.495,-13.005,-2.43974,0.003
102.380000,-6.495,-13.005,-2.43968,0.004
102.381000,-6.495,-13.005,-2.43975,0.004
102.383000,-6.495,-13.005,-2.43974,0.006
102.384000,-6.495,-13.005,-2.43969,0.003
102.385000,-6.495,-13.005,-2.43969,0.004
102.386000,-6.495,-13.005,-2.43964,0.004
102.387000,-6.495,-13.005,-2.43966,0.004
102.388000,-6.495,-13.005,-2.43956,0.004
102.389000,-6.495,-13.005,-2.43944,0.004
102.390000,-6.495,-13.005,-2.43944,0.004
102.391000,-6.495,-13.005,-2.43939,0.004
102.392000,-6.495,-13.005,-2.43931,0.003
102.393000,-6.495,-13.005,-2.43939,0.003
102.395000,-6.495,-13.005,-2.43938,0.004
102.396000,-6.495,-13.005,-2.43940,0.004
102.397000,-6.495,-13.005,-2.43939,0.004
102.398000,-6.495,-13.005,-2.43930,0.004
102.399000,-6.495,-13.005,-2.43923,0.004
102.400000,-6.495,-13.005,-2.43916,0.005
102.401000,-6.495,-13.005,-2.43916,0.004
102.402000,-6.495,-13.005,-2.43917,0.003
102.403000,-6.495,-13.005,-2.43897,0.004
102.404000,-6.495,-13.005,-2.43901,0.004
102.405000,-6.495,-13.005,-2.43909,0.004
102.406000,-6.495,-13.005,-2.43898,0.004
102.407000,-6.495,-13.005,-2.43903,0.004
102.409000,-6.495,-13.005,-2.43918,0.006
102.410000,-6.495,-13.005,-2.43906,0.004
102.411000,-6.495,-13.005,-2.43917,0.004
102.412000,-6.495,-13.005,-2.43917,0.004
102.413000,-6.495,-13.005,-2.43921,0.004
102.414000,-6.495,-13.005,-2.43925,0.004
102.415000,-6.495,-13.005,-2.43931,0.004
102.416000,-6.495,-13.005,-2.43937,0.004
102.418000,-6.495,-13.005,-2.43933,0.006
102.419000,-6.495,-13.005,-2.43935,0.003
102.420000,-6.495,-13.005,-2.43920,0.004
102.421000,-6.495,-13.005,-2.43916,0.004
102.423000,-6.495,-13.005,-2.43901,0.006
102.424000,-6.495,-13.005,-2.43891,0.003
102.425000,-6.495,-13.005,-2.43901,0.004
102.426000,-6.495,-13.005,-2.43902,0.005
102.427000,-6.495,-13.005,-2.43889,0.004
102.428000,-6.495,-13.005,-2.43888,0.004
102.429000,-6.495,-13.005,-2.43904,0.004
102.430000,-6.495,-13.005,-2.43906,0.003
102.431000,-6.496,-13.005,-2.43901,0.004
102.432000,-6.496,-13.005,-2.43905,0.004
102.433000,-6.496,-13.005,-2.43907,0.004
102.434000,-6.496,-13.005,-2.43904,0.004
102.435000,-6.496,-13.005,-2.43912,0.004
102.436000,-6.496,-13.005,-2.43915,0.004
102.437000,-6.496,-13.005,-2.43917,0.004
102.438000,-6.496,-13.005,-2.43919,0.004
102.439000,-6.496,-13.005,-2.43922,0.004
102.440000,-6.496,-13.005,-2.43932,0.004
102.441000,-6.496,-13.005,-2.43933,0.003
102.442000,-6.496,-13.005,-2.43930,0.004
102.443000,-6.496,-13.005,-2.43928,0.004
102.444000,-6.496,-13.005,-2.43918,0.004
102.445000,-6.496,-13.005,-2.43920,0.004
102.446000,-6.496,-13.005,-2.43920,0.004
102.447000,-6.496,-13.005,-2.43935,0.004
102.448000,-6.496,-13.005,-2.43932,0.004
102.449000,-6.496,-13.005,-2.43949,0.003
102.450000,-6.496,-13.005,-2.43954,0.004
102.451000,-6.496,-13.005,-2.43960,0.004
102.452000,-6.496,-13.005,-2.43958,0.004
102.453000,-6.496,-13.005,-2.43958,0.004
102.454000,-6.496,-13.005,-2.43956,0.004
102.455000,-6.496,-13.005,-2.43960,0.004
102.456000,-6.496,-13.005,-2.43963,0.004
102.457000,-6.496,-13.005,-2.43963,0.004
102.458000,-6.496,-13.005,-2.43971,0.004
102.459000,-6.496,-13.005,-2.43965,0.004
102.460000,-6.496,-13.005,-2.43941,0.003
102.461000,-6.496,-13.005,-2.43935,0.004
102.463000,-6.496,-13.005,-2.43951,0.005
102.464000,-6.496,-13.005,-2.43947,0.003
102.465000,-6.496,-13.005,-2.43935,0.004
102.466000,-6.496,-13.005,-2.43923,0.004
102.467000,-6.496,-13.005,-2.43922,0.004
102.468000,-6.496,-13.005,-2.43934,0.004
102.469000,-6.496,-13.005,-2.43933,0.004
102.470000,-6.496,-13.005,-2.43936,0.004
102.471000,-6.496,-13.005,-2.43936,0.004
102.473000,-6.496,-13.005,-2.43943,0.005
102.474000,-6.496,-13.005,-2.43951,0.004
102.475000,-6.496,-13.005,-2.43947,0.003
102.476000,-6.496,-13.005,-2.43961,0.004
102.477000,-6.496,-13.005,-2.43964,0.004
102.478000,-6.496,-13.005,-2.43965,0.004
102.479000,-6.496,-13.005,-2.43960,0.004
102.481000,-6.496,-13.005,-2.43968,0.006
102.482000,-6.496,-13.005,-2.43958,0.003
102.484000,-6.496,-13.005,-2.43958,0.005
102.485000,-6.496,-13.005,-2.43960,0.004
102.486000,-6.496,-13.005,-2.43967,0.004
102.487000,-6.496,-13.005,-2.43953,0.003
102.488000,-6.496,-13.005,-2.43957,0.004
102.489000,-6.496,-13.005,-2.43965,0.004
102.490000,-6.496,-13.005,-2.43955,0.003
102.491000,-6.496,-13.005,-2.43951,0.004
102.492000,-6.496,-13.005,-2.43943,0.004
102.493000,-6.496,-13.005,-2.43953,0.004
102.494000,-6.496,-13.005,-2.43968,0.004
102.495000,-6.496,-13.005,-2.43966,0.004
102.496000,-6.496,-13.005,-2.43969,0.004
102.497000,-6.496,-13.005,-2.43965,0.004
102.498000,-6.496,-13.005,-2.43961,0.003
102.499000,-6.496,-13.005,-2.43957,0.004
102.500000,-6.496,-13.005,-2.43941,0.004
102.501000,-6.496,-13.005,-2.43948,0.004
102.502000,-6.496,-13.005,-2.43952,0.004
102.503000,-6.496,-13.005,-2.43957,0.004
102.504000,-6.496,-13.005,-2.43952,0.004
102.506000,-6.496,-13.005,-2.43929,0.006
102.507000,-6.496,-13.005,-2.43938,0.004
102.508000,-6.496,-13.005,-2.43933,0.004
102.510000,-6.496,-13.005,-2.43950,0.005
102.511000,-6.496,-13.005,-2.43952,0.004
102.512000,-6.496,-13.005,-2.43953,0.004
102.514000,-6.496,-13.005,-2.43953,0.005
102.515000,-6.496,-13.005,-2.43962,0.003
102.516000,-6.496,-13.005,-2.43960,0.004
102.517000,-6.496,-13.005,-2.43957,0.004
102.518000,-6.496,-13.005,-2.43966,0.004
102.519000,-6.496,-13.005,-2.43969,0.004
102.520000,-6.496,-13.005,-2.43954,0.004
102.521000,-6.496,-13.005,-2.43963,0.004
102.522000,-6.496,-13.005,-2.43956,0.003
102.523000,-6.496,-13.005,-2.43955,0.004
102.524000,-6.496,-13.005,-2.43961,0.004
102.525000,-6.496,-13.005,-2.43965,0.004
102.526000,-6.496,-13.005,-2.43957,0.004
102.527000,-6.496,-13.005,-2.43961,0.004
102.528000,-6.496,-13.005,-2.43978,0.004
102.529000,-6.496,-13.005,-2.43976,0.004
102.530000,-6.496,-13.005,-2.43969,0.004
102.531000,-6.496,-13.005,-2.43967,0.005
102.532000,-6.496,-13.005,-2.43947,0.004
102.534000,-6.496,-13.005,-2.43934,0.005
102.535000,-6.496,-13.005,-2.43942,0.004
102.536000,-6.496,-13.005,-2.43954,0.004
102.537000,-6.496,-13.005,-2.43949,0.004
102.538000,-6.496,-13.005,-2.43945,0.004
102.539000,-6.496,-13.005,-2.43942,0.004
102.540000,-6.496,-13.005,-2.43950,0.003
102.541000,-6.496,-13.005,-2.43944,0.004
102.542000,-6.496,-13.005,-2.43943,0.004
102.543000,-6.496,-13.005,-2.43936,0.003
102.544000,-6.496,-13.005,-2.43946,0.004
102.545000,-6.496,-13.005,-2.43953,0.005
102.546000,-6.496,-13.005,-2.43951,0.003
102.547000,-6.496,-13.005,-2.43954,0.004
102.548000,-6.496,-13.005,-2.43964,0.003
102.549000,-6.496,-13.005,-2.43966,0.004
102.550000,-6.496,-13.005,-2.43965,0.004
102.551000,-6.496,-13.005,-2.43964,0.004
102.552000,-6.496,-13.005,-2.43954,0.003
102.553000,-6.496,-13.005,-2.43969,0.004
102.554000,-6.496,-13.005,-2.43959,0.004
102.555000,-6.496,-13.005,-2.43960,0.004
102.556000,-6.496,-13.005,-2.43951,0.004
102.558000,-6.496,-13.005,-2.43945,0.006
102.559000,-6.496,-13.005,-2.43955,0.004
102.560000,-6.496,-13.005,-2.43938,0.004
102.561000,-6.496,-13.005,-2.43957,0.004
102.562000,-6.496,-13.005,-2.43953,0.004
102.564000,-6.496,-13.005,-2.43948,0.005
102.565000,-6.496,-13.005,-2.43961,0.003
102.566000,-6.496,-13.005,-2.43970,0.004
102.567000,-6.496,-13.005,-2.43967,0.004
102.568000,-6.496,-13.005,-2.43969,0.004
102.569000,-6.496,-13.005,-2.43963,0.004
102.570000,-6.496,-13.005,-2.43963,0.004
102.571000,-6.496,-13.005,-2.43952,0.004
102.573000,-6.496,-13.005,-2.43952,0.005
102.574000,-6.496,-13.005,-2.43946,0.003
102.575000,-6.496,-13.005,-2.43957,0.003
102.576000,-6.496,-13.005,-2.43957,0.004
102.577000,-6.496,-13.005,-2.43960,0.004
102.578000,-6.496,-13.005,-2.43953,0.003
102.579000,-6.496,-13.005,-2.43962,0.004
102.580000,-6.496,-13.005,-2.43957,0.004
102.581000,-6.496,-13.005,-2.43958,0.003
102.582000,-6.496,-13.005,-2.43972,0.004
102.583000,-6.496,-13.005,-2.43956,0.003
102.584000,-6.496,-13.005,-2.43957,0.004
102.585000,-6.496,-13.005,-2.43955,0.004
102.586000,-6.496,-13.005,-2.43950,0.004
102.588000,-6.496,-13.005,-2.43942,0.006
102.590000,-6.496,-13.005,-2.43957,0.006
102.591000,-6.496,-13.005,-2.43961,0.003
102.593000,-6.496,-13.005,-2.43956,0.005
102.594000,-6.496,-13.005,-2.43966,0.004
102.596000,-6.496,-13.005,-2.43950,0.006
102.597000,-6.496,-13.005,-2.43948,0.003
102.598000,-6.496,-13.005,-2.43942,0.004
102.599000,-6.496,-13.005,-2.43942,0.004
102.600000,-6.496,-13.005,-2.43947,0.004
102.601000,-6.496,-13.005,-2.43942,0.003
102.602000,-6.496,-13.005,-2.43944,0.004
102.603000,-6.496,-13.005,-2.43941,0.004
102.604000,-6.496,-13.005,-2.43935,0.004
102.605000,-6.496,-13.005,-2.43949,0.004
102.606000,-6.496,-13.005,-2.43953,0.003
102.607000,-6.496,-13.005,-2.43967,0.004
102.608000,-6.496,-13.005,-2.43976,0.003
102.609000,-6.496,-13.005,-2.43964,0.004
102.610000,-6.496,-13.005,-2.43961,0.004
102.611000,-6.496,-13.005,-2.43956,0.004
102.612000,-6.496,-13.005,-2.43977,0.004
102.613000,-6.496,-13.005,-2.43986,0.003
102.614000,-6.496,-13.005,-2.43976,0.004
102.615000,-6.496,-13.005,-2.43977,0.004
102.616000,-6.496,-13.005,-2.43987,0.003
102.617000,-6.496,-13.005,-2.43987,0.004
102.618000,-6.496,-13.005,-2.43995,0.005
102.619000,-6.496,-13.005,-2.44004,0.004
102.620000,-6.496,-13.005,-2.43995,0.004
102.621000,-6.496,-13.005,-2.43996,0.004
102.622000,-6.496,-13.005,-2.44007,0.004
102.624000,-6.496,-13.005,-2.44014,0.005
102.626000,-6.496,-13.005,-2.44007,0.005
102.627000,-6.496,-13.005,-2.44017,0.004
102.628000,-6.496,-13.005,-2.44033,0.004
102.629000,-6.496,-13.005,-2.44044,0.003
102.630000,-6.496,-13.005,-2.44044,0.004
102.631000,-6.496,-13.005,-2.44060,0.004
102.632000,-6.496,-13.005,-2.44054,0.004
102.633000,-6.496,-13.005,-2.44051,0.004
102.634000,-6.496,-13.005,-2.44061,0.004
102.635000,-6.496,-13.005,-2.44052,0.004
102.636000,-6.496,-13.005,-2.44045,0.004
102.637000,-6.496,-13.005,-2.44044,0.004
102.638000,-6.496,-13.005,-2.44043,0.004
102.639000,-6.496,-13.005,-2.44043,0.004
102.640000,-6.496,-13.005,-2.44043,0.003
102.641000,-6.496,-13.005,-2.44046,0.004
102.642000,-6.496,-13.005,-2.44052,0.003
102.643000,-6.496,-13.005,-2.44043,0.004
102.644000,-6.496,-13.005,-2.44060,0.004
102.645000,-6.496,-13.005,-2.44064,0.004
102.646000,-6.496,-13.005,-2.44069,0.004
102.647000,-6.496,-13.005,-2.44077,0.003
102.648000,-6.496,-13.005,-2.44070,0.004
102.649000,-6.496,-13.005,-2.44063,0.004
102.650000,-6.496,-13.005,-2.44057,0.004
102.651000,-6.496,-13.005,-2.44066,0.004
102.652000,-6.496,-13.005,-2.44068,0.003
102.653000,-6.496,-13.005,-2.44064,0.004
102.654000,-6.496,-13.005,-2.44052,0.004
102.655000,-6.496,-13.005,-2.44066,0.004
102.656000,-6.496,-13.005,-2.44068,0.004
102.657000,-6.496,-13.005,-2.44071,0.004
102.658000,-6.496,-13.005,-2.44080,0.004
102.659000,-6.496,-13.005,-2.44084,0.005
102.660000,-6.496,-13.005,-2.44082,0.004
102.661000,-6.496,-13.005,-2.44094,0.004
102.662000,-6.496,-13.005,-2.44100,0.004
102.663000,-6.496,-13.005,-2.44093,0.004
102.664000,-6.496,-13.005,-2.44091,0.004
102.665000,-6.496,-13.005,-2.44101,0.004
102.666000,-6.496,-13.005,-2.44096,0.004
102.667000,-6.496,-13.005,-2.44104,0.004
102.668000,-6.496,-13.005,-2.44107,0.003
102.669000,-6.496,-13.005,-2.44091,0.004
102.670000,-6.496,-13.006,-2.44113,0.004
102.671000,-6.496,-13.006,-2.44115,0.004
102.672000,-6.496,-13.006,-2.44109,0.004
102.673000,-6.496,-13.006,-2.44127,0.004
102.674000,-6.496,-13.006,-2.44129,0.004
102.675000,-6.496,-13.006,-2.44123,0.004
102.676000,-6.496,-13.006,-2.44109,0.004
102.677000,-6.496,-13.006,-2.44096,0.004
102.678000,-6.496,-13.006,-2.44097,0.004
102.679000,-6.496,-13.006,-2.44110,0.003
102.680000,-6.496,-13.006,-2.44099,0.004
102.681000,-6.496,-13.006,-2.44105,0.003
102.683000,-6.496,-13.006,-2.44123,0.005
102.684000,-6.496,-13.006,-2.44107,0.004
102.685000,-6.496,-13.006,-2.44114,0.003
102.686000,-6.496,-13.006,-2.44110,0.004
102.687000,-6.496,-13.006,-2.44123,0.004
102.688000,-6.496,-13.006,-2.44120,0.004
102.689000,-6.496,-13.006,-2.44121,0.004
102.690000,-6.496,-13.006,-2.44117,0.004
102.691000,-6.496,-13.006,-2.44120,0.005
102.693000,-6.496,-13.006,-2.44127,0.006
102.694000,-6.496,-13.006,-2.44120,0.003
102.696000,-6.496,-13.006,-2.44127,0.006
102.697000,-6.496,-13.006,-2.44114,0.004
102.698000,-6.496,-13.006,-2.44121,0.003
102.699000,-6.496,-13.006,-2.44134,0.003
102.700000,-6.496,-13.006,-2.44125,0.004
102.701000,-6.496,-13.006,-2.44139,0.004
102.702000,-6.496,-13.006,-2.44144,0.004
102.703000,-6.496,-13.006,-2.44147,0.004
102.704000,-6.496,-13.006,-2.44155,0.004
102.705000,-6.496,-13.006,-2.44155,0.003
102.706000,-6.496,-13.006,-2.44169,0.003
102.707000,-6.496,-13.006,-2.44179,0.003
102.708000,-6.496,-13.006,-2.44181,0.004
102.709000,-6.497,-13.006,-2.44195,0.004
102.710000,-6.497,-13.006,-2.44201,0.004
102.711000,-6.497,-13.006,-2.44206,0.004
102.712000,-6.497,-13.006,-2.44220,0.004
102.713000,-6.497,-13.006,-2.44210,0.004
102.714000,-6.497,-13.006,-2.44197,0.005
102.715000,-6.497,-13.006,-2.44203,0.004
102.716000,-6.497,-13.006,-2.44192,0.004
102.717000,-6.497,-13.006,-2.44192,0.004
102.718000,-6.497,-13.006,-2.44193,0.004
102.719000,-6.497,-13.006,-2.44205,0.003
102.720000,-6.497,-13.006,-2.44200,0.004
102.721000,-6.497,-13.006,-2.44204,0.004
102.722000,-6.497,-13.006,-2.44196,0.004
102.723000,-6.497,-13.006,-2.44193,0.004
102.724000,-6.497,-13.006,-2.44202,0.003
102.726000,-6.497,-13.006,-2.44221,0.005
102.727000,-6.497,-13.006,-2.44220,0.004
102.728000,-6.497,-13.006,-2.44230,0.004
102.729000,-6.497,-13.006,-2.44233,0.004
102.730000,-6.497,-13.006,-2.44225,0.004
102.731000,-6.497,-13.006,-2.44231,0.004
102.732000,-6.497,-13.006,-2.44250,0.004
102.733000,-6.497,-13.006,-2.44235,0.004
102.734000,-6.497,-13.006,-2.44244,0.004
102.735000,-6.497,-13.006,-2.44255,0.004
102.736000,-6.497,-13.006,-2.44254,0.004
102.737000,-6.497,-13.006,-2.44235,0.004
102.738000,-6.497,-13.006,-2.44235,0.003
102.739000,-6.497,-13.006,-2.44228,0.004
102.740000,-6.497,-13.006,-2.44239,0.003
102.741000,-6.497,-13.006,-2.44233,0.003
102.742000,-6.497,-13.006,-2.44234,0.003
102.743000,-6.497,-13.006,-2.44239,0.004
102.744000,-6.497,-13.006,-2.44242,0.004
102.746000,-6.497,-13.006,-2.44264,0.006
102.747000,-6.497,-13.006,-2.44268,0.004
102.748000,-6.497,-13.006,-2.44258,0.004
102.749000,-6.497,-13.006,-2.44271,0.004
102.750000,-6.497,-13.006,-2.44277,0.004
102.751000,-6.497,-13.006,-2.44273,0.004
102.752000,-6.497,-13.006,-2.44273,0.004
102.753000,-6.497,-13.006,-2.44257,0.004
102.754000,-6.497,-13.006,-2.44258,0.003
102.755000,-6.497,-13.006,-2.44258,0.004
102.756000,-6.497,-13.006,-2.44270,0.004
102.757000,-6.497,-13.006,-2.44274,0.004
102.758000,-6.497,-13.006,-2.44283,0.004
102.759000,-6.497,-13.006,-2.44281,0.004
102.760000,-6.497,-13.006,-2.44278,0.003
102.761000,-6.497,-13.006,-2.44261,0.004
102.762000,-6.497,-13.006,-2.44246,0.004
102.763000,-6.497,-13.006,-2.44254,0.004
102.764000,-6.497,-13.006,-2.44241,0.004
102.765000,-6.497,-13.006,-2.44250,0.003
102.766000,-6.497,-13.006,-2.44246,0.003
102.767000,-6.497,-13.006,-2.44244,0.004
102.768000,-6.497,-13.006,-2.44238,0.003
102.770000,-6.497,-13.006,-2.44218,0.005
102.771000,-6.497,-13.006,-2.44223,0.004
102.772000,-6.497,-13.006,-2.44222,0.004
102.773000,-6.497,-13.006,-2.44217,0.004
102.774000,-6.497,-13.006,-2.44217,0.004
102.775000,-6.497,-13.006,-2.44208,0.004
102.776000,-6.497,-13.006,-2.44210,0.003
102.777000,-6.497,-13.006,-2.44212,0.004
102.778000,-6.497,-13.006,-2.44207,0.004
102.779000,-6.497,-13.006,-2.44199,0.004
102.780000,-6.497,-13.006,-2.44191,0.003
102.781000,-6.497,-13.006,-2.44192,0.004
102.782000,-6.497,-13.006,-2.44191,0.004
102.783000,-6.497,-13.006,-2.44190,0.004
102.784000,-6.497,-13.006,-2.44187,0.004
102.786000,-6.497,-13.006,-2.44198,0.006
102.787000,-6.497,-13.006,-2.44197,0.004
102.788000,-6.497,-13.006,-2.44208,0.004
102.789000,-6.497,-13.006,-2.44214,0.004
102.790000,-6.497,-13.006,-2.44225,0.004
102.791000,-6.497,-13.006,-2.44228,0.004
102.792000,-6.497,-13.006,-2.44223,0.004
102.793000,-6.497,-13.006,-2.44218,0.004
102.794000,-6.497,-13.006,-2.44210,0.004
102.795000,-6.497,-13.006,-2.44191,0.003
102.796000,-6.497,-13.006,-2.44194,0.004
102.797000,-6.497,-13.006,-2.44185,0.004
102.798000,-6.497,-13.006,-2.44182,0.004
102.799000,-6.497,-13.006,-2.44192,0.004
102.800000,-6.497,-13.006,-2.44194,0.004
102.801000,-6.497,-13.006,-2.44208,0.003
102.802000,-6.497,-13.006,-2.44194,0.004
102.803000,-6.497,-13.006,-2.44183,0.004
102.804000,-6.497,-13.006,-2.44184,0.004
102.805000,-6.497,-13.006,-2.44189,0.004
102.806000,-6.497,-13.006,-2.44202,0.004
102.807000,-6.497,-13.006,-2.44203,0.004
102.808000,-6.497,-13.006,-2.44211,0.004
102.809000,-6.497,-13.006,-2.44212,0.003
102.810000,-6.497,-13.006,-2.44198,0.003
102.811000,-6.497,-13.006,-2.44178,0.004
102.812000,-6.497,-13.006,-2.44172,0.004
102.813000,-6.497,-13.006,-2.44175,0.004
102.814000,-6.497,-13.006,-2.44183,0.003
102.815000,-6.497,-13.006,-2.44179,0.004
102.816000,-6.497,-13.006,-2.44179,0.003
102.817000,-6.497,-13.006,-2.44177,0.004
102.818000,-6.497,-13.006,-2.44177,0.004
102.819000,-6.497,-13.006,-2.44185,0.004
102.820000,-6.497,-13.006,-2.44185,0.004
102.821000,-6.497,-13.006,-2.44190,0.004
102.822000,-6.497,-13.006,-2.44201,0.004
102.823000,-6.497,-13.006,-2.44206,0.004
102.825000,-6.497,-13.006,-2.44215,0.005
102.826000,-6.497,-13.006,-2.44205,0.004
102.827000,-6.497,-13.006,-2.44211,0.004
102.828000,-6.497,-13.006,-2.44221,0.003
102.829000,-6.497,-13.006,-2.44216,0.004
102.830000,-6.497,-13.006,-2.44218,0.004
102.831000,-6.497,-13.006,-2.44219,0.004
102.832000,-6.497,-13.006,-2.44219,0.004
102.833000,-6.497,-13.006,-2.44227,0.004
102.834000,-6.497,-13.006,-2.44227,0.004
102.835000,-6.497,-13.006,-2.44220,0.004
102.836000,-6.497,-13.006,-2.44217,0.004
102.837000,-6.497,-13.006,-2.44207,0.004
102.838000,-6.497,-13.006,-2.44207,0.004
102.839000,-6.497,-13.006,-2.44215,0.003
102.840000,-6.497,-13.006,-2.44203,0.004
102.841000,-6.497,-13.006,-2.44206,0.004
102.842000,-6.497,-13.006,-2.44210,0.004
102.843000,-6.497,-13.006,-2.44212,0.004
102.845000,-6.497,-13.006,-2.44207,0.006
102.846000,-6.497,-13.006,-2.44197,0.004
102.847000,-6.497,-13.006,-2.44203,0.004
102.848000,-6.497,-13.006,-2.44198,0.004
102.849000,-6.497,-13.006,-2.44191,0.004
102.850000,-6.497,-13.006,-2.44177,0.004
102.851000,-6.497,-13.006,-2.44162,0.004
102.852000,-6.497,-13.006,-2.44169,0.004
102.853000,-6.497,-13.006,-2.44168,0.004
102.854000,-6.497,-13.006,-2.44170,0.004
102.855000,-6.497,-13.006,-2.44163,0.004
102.856000,-6.497,-13.006,-2.44159,0.004
102.857000,-6.497,-13.006,-2.44165,0.004
102.858000,-6.497,-13.006,-2.44153,0.003
102.859000,-6.497,-13.006,-2.44145,0.003
102.860000,-6.497,-13.006,-2.44137,0.004
102.861000,-6.497,-13.006,-2.44134,0.004
102.862000,-6.497,-13.006,-2.44138,0.004
102.863000,-6.497,-13.006,-2.44127,0.004
102.864000,-6.497,-13.006,-2.44138,0.005
102.865000,-6.497,-13.006,-2.44145,0.003
102.866000,-6.497,-13.006,-2.44155,0.004
102.867000,-6.497,-13.006,-2.44162,0.003
102.868000,-6.497,-13.006,-2.44157,0.004
102.869000,-6.497,-13.006,-2.44156,0.003
102.870000,-6.497,-13.006,-2.44158,0.004
102.871000,-6.497,-13.006,-2.44153,0.003
102.872000,-6.497,-13.006,-2.44150,0.003
102.873000,-6.497,-13.006,-2.44158,0.004
102.874000,-6.497,-13.006,-2.44152,0.004
102.875000,-6.497,-13.006,-2.44150,0.004
102.876000,-6.497,-13.006,-2.44140,0.003
102.877000,-6.497,-13.006,-2.44134,0.003
102.878000,-6.497,-13.006,-2.44122,0.004
102.879000,-6.497,-13.006,-2.44112,0.004
102.880000,-6.497,-13.006,-2.44119,0.004
102.881000,-6.497,-13.006,-2.44116,0.003
102.882000,-6.497,-13.006,-2.44111,0.004
102.883000,-6.497,-13.006,-2.44110,0.004
102.884000,-6.497,-13.006,-2.44120,0.004
102.885000,-6.497,-13.006,-2.44123,0.003
102.886000,-6.497,-13.006,-2.44120,0.003
102.888000,-6.497,-13.006,-2.44093,0.006
102.889000,-6.497,-13.006,-2.44100,0.004
102.890000,-6.497,-13.006,-2.44098,0.004
102.891000,-6.497,-13.006,-2.44099,0.004
102.892000,-6.497,-13.006,-2.44093,0.004
102.893000,-6.497,-13.006,-2.44101,0.004
102.894000,-6.497,-13.006,-2.44098,0.004
102.895000,-6.497,-13.006,-2.44108,0.004
102.896000,-6.497,-13.006,-2.44115,0.004
102.897000,-6.497,-13.006,-2.44104,0.004
102.898000,-6.497,-13.006,-2.44099,0.004
102.900000,-6.497,-13.006,-2.44077,0.005
102.901000,-6.497,-13.006,-2.44076,0.004
102.902000,-6.497,-13.006,-2.44066,0.004
102.903000,-6.497,-13.006,-2.44077,0.003
102.904000,-6.497,-13.006,-2.44070,0.004
102.905000,-6.497,-13.006,-2.44084,0.003
102.906000,-6.497,-13.006,-2.44082,0.003
102.908000,-6.497,-13.006,-2.44098,0.005
102.910000,-6.497,-13.006,-2.44092,0.005
102.911000,-6.497,-13.006,-2.44087,0.004
102.912000,-6.497,-13.006,-2.44096,0.004
102.913000,-6.497,-13.006,-2.44104,0.004
102.915000,-6.497,-13.006,-2.44100,0.005
102.916000,-6.497,-13.006,-2.44084,0.003
102.917000,-6.497,-13.006,-2.44072,0.003
102.918000,-6.497,-13.006,-2.44062,0.003
102.919000,-6.497,-13.006,-2.44067,0.004
102.921000,-6.497,-13.006,-2.44079,0.005
102.922000,-6.497,-13.006,-2.44085,0.004
